都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
172014,1770101358,石川県,金沢市,特別養護老人ホーム　戸室和楽ホーム,トクベツヨウゴロウジンホーム　トムロワラクホーム,介護老人福祉施設,石川県金沢市俵町コ１番地１,,36.533393600000000,136.717244800000000,076-232-6511,1770101358,,,0,http://www.bijyoukai.net/
172014,1770101911,石川県,金沢市,特別養護老人ホームいずみ園,トクベツヨウゴロウジンホームイズミエン,介護老人福祉施設,石川県金沢市増泉４丁目４番２８号,,36.556933700000000,136.635103900000000,076-245-5500,1770101911,,,100,https://www.izumien.or.jp/
172014,1770102364,石川県,金沢市,特別養護老人ホーム　第２千木園,トクベツヨウゴロウジンホーム　ダイニセンギエン,介護老人福祉施設,石川県金沢市観法寺町ヘ７４番地１,,36.622254100000000,136.704598900000000,076-258-6900,1770102364,,,0,http://www.sengi.jp/dai2sengien/
172014,1770103073,石川県,金沢市,特別養護老人ホーム　金澤五番丁,トクベツヨウゴロウジンホーム　カナザワゴバンチョウ,介護老人福祉施設,石川県金沢市下本多町五番丁１４番地特別養護老人ホーム金澤五番丁,特別養護老人ホーム金澤五番丁,36.556748200000000,136.657971800000000,076-262-1165,1770103073,,,,http://www.bijyoukai.net/
172014,1770103131,石川県,金沢市,やすはら苑,ヤスハラエン,介護老人福祉施設,金沢市下安原町東1458番地1,,36.573075100000000,136.575781300000000,076-240-6611,1770103131,,,50,https://yasuharaen.or.jp/
172014,1770103230,石川県,金沢市,特別養護老人ホームなんぶやすらぎホーム,トクベツヨウゴロウジンホームナンブヤスラギホーム,介護老人福祉施設,石川県金沢市弥生３丁目２番１号,,36.543857700000000,136.643176100000000,０７６－２４１－９６００,1770103230,,,0,http//yasuragi39.com
172014,1770105102,石川県,金沢市,特別養護老人ホーム　あかつき,トクベツヨウゴロウジンホーム　アカツキ,介護老人福祉施設,石川県金沢市平和町１丁目2-28,,36.538503200000000,136.663202600000000,076-242-2378,1770105102,,,0,http://www.seishi.isg.or.jp/akatsuki/index.html
172014,1770105466,石川県,金沢市,万陽苑(清風館),マンヨウエン　（セイフウカン）,介護老人福祉施設,石川県金沢市三口新町1丁目8番1号,,36.539805800000000,136.683384600000000,076－263－7692,1770105466,,,0,http://www.yofuen.com
172014,1770105813,石川県,金沢市,特別養護老人ホームさくらセンター,トクベツヨウゴロウジンホームサクラセンター,介護老人福祉施設,石川県金沢市湊２丁目１６９番地,,36.635090800000000,136.652475900000000,076-237-5313,1770105813,,,0,http://sakura-center.org/
172014,1770100350,石川県,金沢市,特別養護老人ホーム寿晃園,トクベツヨウゴロウジンホームジュコウエン,介護老人福祉施設,石川県金沢市鞍月東１丁目１９番地,,36.593756700000000,136.630772300000000,076-237-8300,1770100350,,,50,http://chuoufukushikai.jp/
172014,1770100160,石川県,金沢市,第三万陽苑,ダイサンマンヨウエン,介護老人福祉施設,石川県金沢市三小牛町２４の３番地１,,36.504568900000000,136.672940900000000,０７６－２８０－６７８１,1770100160,,,0,https://daisanmanyoen.yofuen.com
172022,1770200010,石川県,七尾市,エレガンテなぎの浦,エレガンテナギノウラ,介護老人福祉施設,七尾市津向町ト部１０７番地４,,37.056424854318800,136.955187737333000,0767-52-0223,1770200010,,,0,http://www.tokujyu.jp
172022,1770200135,石川県,七尾市,特別養護老人ホームあっとほーむ若葉,トクベツヨウゴロウジンホームアットホームワカバ,介護老人福祉施設,石川県七尾市矢田町22号七株田12番地5,,37.025588000000000,136.983191800000000,0767-53-8701,1770200135,,,100,http://www.homewakaba.com
172022,1770200184,石川県,七尾市,介護老人福祉施設　千寿苑,カイゴロウジンフクシシセツ　センジュエン,介護老人福祉施設,石川県七尾市千野町に部15番地,,37.017707038906700,136.953055531352000,0767-57-8801,1770200184,,,0,http://enyama.jp/senjuen/
172022,1770200259,石川県,七尾市,特別養護老人ホーム　秀楽苑,トクベツヨウゴロウジンホーム　シュウラクエン,介護老人福祉施設,石川県七尾市中島町鹿島台は部17番地3,,37.131042300000000,136.889571200000000,0767-66-1600,1770200259,,,80,http://www.shurakuen.jp/
172022,1770200374,石川県,七尾市,のとじま悠々ホーム,ノトジマユウユウホーム,介護老人福祉施設,石川県七尾市能登島半浦町5部6番地2,,37.123937622394600,136.928466193857000,0767-85-2571,1770200374,,,57,https://saharagroup-jp
172022,1770200523,石川県,七尾市,特別養護老人ホーム　ななみの里,トクベツヨウゴロウジンホーム　ナナミノサト,介護老人福祉施設,石川県七尾市石崎町泉台1番地1,,37.082823900000000,136.930225000000000,0767-62-0070,1770200523,,,0,http://www.nanami-01.jp
172031,1770300034,石川県,小松市,介護老人福祉施設　自生園,カイゴロウジンフクシシセツジショウエン,介護老人福祉施設,石川県小松市上荒屋町ソ４番地１０,,36.328149200000000,136.431202500000000,0761-65-1800,1770300034,,,0,https://jishoen.com/
172031,1770300059,石川県,小松市,特別養護老人ホームあたかの郷,トクベツヨウゴロウジンホームアタカノサト,介護老人福祉施設,石川県小松市安宅町ル１番地２８,,36.425349900000000,136.424178000000000,0761-24-8800,1770300059,,,0,http://www.asahikai.net/
172031,1770300083,石川県,小松市,介護老人福祉施設松寿園,カイゴロウジンフクシシセツショウジュエン,介護老人福祉施設,石川県小松市向本折町ホ31番地,,36.396830600000000,136.439744200000000,0761-22-2217,1770300083,,,0,http://syoujyuen.jp
172031,1770300182,石川県,小松市,介護老人福祉施設　第二松寿園,カイゴロウジンフクシシセツ　ダイニショウジュエン,介護老人福祉施設,石川県小松市月津町ヲ９５番地,,36.351555600000000,136.414590100000000,0761-43-2771,1770300182,,,0,https://syoujyuen.jp/
172031,1770300422,石川県,小松市,特別養護老人ホーム　みゆきの郷,トクベツヨウゴロウジンホーム　ミユキノサト,介護老人福祉施設,石川県小松市松崎町赤場１－１,,36.371840900000000,136.414245600000000,0761-43-1123,1770300422,,,0,https://tensenkai.jp/miyukinosato/
172031,1770300521,石川県,小松市,特別養護老人ホーム　明峰の里,トクベツヨウゴロウジンホーム　メイホウノサト,介護老人福祉施設,石川県小松市蛭川町西１０３番地１,,36.434171800000000,136.455213800000000,０７６１－２０－１７８８,1770300521,,,0,https://meihou-kai.jp
172031,1770300612,石川県,小松市,特別養護老人ホーム　愛らんど萌寿,トクベツヨウゴロウジンホーム　アイランドモス,介護老人福祉施設,石川県小松市波佐谷町東６４番地,,36.342337852091100,136.479392734918000,0761-46-1112,1770300612,,,10,
172031,1770301057,石川県,小松市,特別養護老人ホームめぐみの里,トクベツヨウゴロウジンホームメグミノサト,介護老人福祉施設,石川県小松市平面町へ１３３番地１特別養護老人ホームめぐみの里,特別養護老人ホームめぐみの里,36.420755270877000,136.467262320695000,0761-22-0111,1770301057,,,90,http://www.meguminosato.or.jp/
172049,1770400099,石川県,輪島市,ユニット型特別養護老人ホーム　みやび,ユニットガタトクベツヨウゴロウジンホーム　ミヤビ,介護老人福祉施設,輪島市町野町寺地1027番地,,37.434939700000000,137.087097500000000,0768-32-0006,1770400099,,,60,https://kotobukifukushikai.com/miyabi/
172049,1770400115,石川県,輪島市,指定介護老人福祉施設あかかみ,シテイカイゴロウジンフクシシセツアカカミ,介護老人福祉施設,石川県輪島市門前町赤神１０の１番地,,37.246195100000000,136.708625466934000,0768-45-1249,1770400115,,,0,http//www.akakami.jp/
172049,1770400123,石川県,輪島市,特別養護老人ホームゆきわりそう,トクベツヨウゴロウジンホームユキワリソウ,介護老人福祉施設,石川県輪島市門前町深田２２－４２番地,,37.289178100000000,136.780597500000000,0768-42-3333,1770400123,,,0,http://yukiwarisou.org
172049,1770400016,石川県,輪島市,特別養護老人ホーム　あての木園,トクベツヨウゴロウジンホーム　アテノキエン,介護老人福祉施設,輪島市三井町小泉上野２番地,,37.297097700000000,136.896431800000000,0768-26-1661,1770400016,,,0,atenoki@skyblue.ocn.ne.jp
172057,1770500013,石川県,珠洲市,特別養護老人ホーム長寿園,トクベツヨウゴロウジンホームチョウジュエン,介護老人福祉施設,宝立町春日野4字117番地,,37.411318600000000,137.240272200000000,0768-84-2252,1770500013,,,0,https://choujukai-isk.jp
172065,1770600698,石川県,加賀市,ユニット型特別養護老人ホームサンライフたきの里,ユニットガタトクベツヨウゴロウジンホームサンライフタキノサト,介護老人福祉施設,石川県加賀市山中温泉滝町リ１番地１,,36.259183400000000,136.400825900000000,0761-78-0666,1770600698,,,0,https://chokyuhukushi.jp/
172065,1770600052,石川県,加賀市,特別養護老人ホーム　加賀中央慈妙院,カガチュウオウジミョウイン,介護老人福祉施設,石川県加賀市山田町蛇谷1番地16,,36.326135900000000,136.335046600000000,0761-72-7111,1770600052,,,0,http://www.tokuhoukai.jp/
172065,1770600177,石川県,加賀市,特別養護老人ホーム　片山津温泉日日好日院,トクベツヨウゴロウジンホーム　カタヤマヅオンセンヒビコウジツイン,介護老人福祉施設,石川県加賀市片山津温泉ア９６番地１,,36.348769500000000,136.364162500000000,0761-74-7231,1770600177,,,0,http://www.tokuhoukai.jp
172065,1770600375,石川県,加賀市,特別養護老人ホーム　慈妙院加賀,トクベツヨウゴロウジンホーム　ジミョウインカガ,介護老人福祉施設,石川県加賀市大聖寺東町1丁目30番地,,36.305632400000000,136.318904300000000,0761-73-3317,1770600375,,,0,http：//www.tokuhoukai.jp
172065,1770600581,石川県,加賀市,特別養護老人ホーム　藤華苑,トクベツヨウゴロウジンホーム　トウカエン,介護老人福祉施設,石川県加賀市大聖寺東町1丁目26番地3,,36.305156100770700,136.318762464418000,0761-75-7332,1770600581,,,0,http://www.tokuhoukai.jp/
172073,1770700027,石川県,羽咋市,特別養護老人ホーム眉丈園,トクベツヨウゴロウジンホームビジョウエン,介護老人福祉施設,石川県羽咋市的場町稻荷山出口２６番地２,,36.901789803931100,136.780020263893000,0767-22-5616,1770700027,,,0,http://www.bijyoukai.net/
172073,1770700225,石川県,羽咋市,特別養護老人ホーム　はくいの郷,トクベツヨウゴロウジンホーム　ハクイノサト,介護老人福祉施設,石川県羽咋市島出町上1番地３,,36.900375305243600,136.771326257672000,０７６７－２２－８８１１,1770700225,,,0,koukenkai.com
172090,1772100028,石川県,かほく市,特別養護老人ホームあかしあ荘,トクベツヨウゴロウジンホーム　アカシアソウ,介護老人福祉施設,石川県かほく市白尾タ220番地,,36.717650937081900,136.695944245018000,076-283-5075,1772100028,,,100,http://care-net.biz/17/akasiasou/
172090,1772100010,石川県,かほく市,特別養護老人ホーム　ことぶき園,トクベツヨウゴロウジンホーム　コトブキエン,介護老人福祉施設,石川県かほく市学園台5丁目19番地1,,36.779880216610300,136.729490970102000,076-282-5670,1772100010,,,80,https://f-kotobukien.jp
172103,1772200018,石川県,白山市,特別養護老人ホーム　福寿園,トクベツヨウゴロウジンホーム　フクジュエン,介護老人福祉施設,白山市山島台四丁目100番地,,36.470668700000000,136.575819600000000,076-276-3545,1772200018,,,0,http://www.fukujyukai.jp/
172103,1772200026,石川県,白山市,特別養護老人ホーム松美苑,トクベツヨウゴロウジンホームショウビエン,介護老人福祉施設,石川県白山市笠間町1738番地,,36.502537900000000,136.522320700000000,076-274-6776,1772200026,,,80,http://www.fukujyukai.jp/kasama/index.html
172103,1772200125,石川県,白山市,つるべ荘,ツルベソウ,介護老人福祉施設,一塚町1351番地１,,36.561495100000000,136.558919100000000,０７６－２７６－２０２０,1772200125,,,0,https://www.fukushikai-m.com
172103,1772200133,石川県,白山市,特別養護老人ホーム　キラッと篤寿苑,トクベツヨウゴロウジンホーム　キラットトクジュエン,介護老人福祉施設,白山市平加町ヌ110-1,,36.493480700000000,136.489173900000000,076-278-2555,1772200133,,,60,http://www.tokuhoukai.jp/
172103,1772200208,石川県,白山市,特別養護老人ホーム　あじさいの郷,トクベツヨウゴロウジンホーム　アジサイノサト,介護老人福祉施設,白山市明島町春130番地,,36.461095800000000,136.612851900000000,076-273-0123,1772200208,,,0,https://care-net.biz/17/ajisai2004/
172103,1772200224,石川県,白山市,特別養護老人ホーム　大門園,トクベツヨウゴロウジンホーム　ダイモンエン,介護老人福祉施設,石川県白山市佐良ロ123番地,,36.324617000000000,136.646557600000000,076-255-5221,1772200224,,,100,https://daimonen.com
172103,1772200257,石川県,白山市,美杉の郷,ミスギノサト,介護老人福祉施設,白山市桑島４号８７番地５,,36.198524600000000,136.625598200000000,076-259-2117,1772200257,,,70,www.misuginosato.jp
172111,1772300040,石川県,能美市,特別養護老人ホーム　ボニュール根上苑,トクベツヨウゴロウジンホーム　ボニュールネアガリエン,介護老人福祉施設,石川県能美市下ノ江町イ201番地1,,36.438540500000000,136.453472200000000,0761-56-0081,1772300040,,,0,https://kihoukai.jp
172111,1772300057,石川県,能美市,特別養護老人ホーム湯寿園,トクベツヨウゴロウジンホームトウジュエン,介護老人福祉施設,能美市湯谷町乙88番地,,36.436113500000000,136.524228000000000,0761-58-6555,1772300057,,,0,http://www.toujukai.com/
172120,1771300496,石川県,野々市市,特別養護老人ホームかんじん,トクベツヨウゴロウジンホームカンジン,介護老人福祉施設,石川県野々市市新庄二丁目４５番地,,36.496771288373400,136.609929839287000,076-248-7767,1771300496,,,70,https://yowakai.jp/kanjin/
172120,1771300173,石川県,野々市市,富樫苑,トガシエン,介護老人福祉施設,石川県野々市市中林4-62,,36.516057600000000,136.600508000000000,076-248-8765,1771300173,,,0,http://www.togashien.jp
173240,1771200225,石川県,川北町,特別養護老人ホームかんじん川北,トクベツヨウゴロウジンホームカンジンカワキタ,介護老人福祉施設,石川県能美郡川北町字壱ツ屋２２５番地１特別養護老人ホームかんじん川北,特別養護老人ホームかんじん川北,36.466778577196600,136.542663801961000,076-277-1100,1771200225,,,60,http://yowakai.jp
173614,1771400148,石川県,津幡町,特別養護老人ホームあがたの里,トクベツヨウゴロウジンホームアガタノサト,介護老人福祉施設,石川県河北郡津幡町字能瀬イ1番地1あがたの里,あがたの里,36.689524600000000,136.726180500000000,076-288-8935,1771400148,,,100,http://www.agata.ecnet.jp
173614,1771400775,石川県,津幡町,特別養護老人ホームふぃらーじゅ,トクベツヨウゴロウジンホームフィラージュ,介護老人福祉施設,石川県河北郡津幡町字東荒屋４１３番地,,36.663412200000000,136.750967000000000,076-288-1765,1771400775,,,90,http://www.feuillage.gr.jp/
173657,1771400098,石川県,内灘町,特別養護老人ホーム　夕陽ヶ丘苑,トクベツヨウゴロウジンホーム　ユウヒガオカエン,介護老人福祉施設,河北郡内灘町字大学１丁目５番地１,,36.659879000000000,136.647652600000000,076-286-9911,1771400098,,,97,http://care‐net.biz/17/yuuhigaokaen/
173843,1771500210,石川県,志賀町,ますほの里,マスホノサト,介護老人福祉施設,石川県羽咋郡志賀町酒見韮山205番地特別養護老人ホームますほの里,特別養護老人ホームますほの里,37.151121900000000,136.701087300000000,0767-42-2343,1771500210,,,,
173843,1771500095,石川県,志賀町,介護老人福祉施設はまなす園,カイゴロウジンフクシシセツハマナスエン,介護老人福祉施設,羽咋郡志賀町赤住ハの４番地１,,37.049821700000000,136.740475400000000,0767-32-3888,1771500095,,,100,http://www.hamanasuen.jp
173860,1771500111,石川県,宝達志水町,特別養護老人ホームちどり園,トクベツヨウゴロウジンホームチドリエン,介護老人福祉施設,石川県羽咋郡宝達志水町宿五号１０番地２,,36.844114200000000,136.775665700000000,0767-28-5511,1771500111,,,0,http://nagisa-chidori.com/
173860,1771500152,石川県,宝達志水町,特別養護老人ホーム　宝達苑,トクベツヨウゴロウジンホーム　ホウダツエン,介護老人福祉施設,石川県羽咋郡宝達志水町北川尻二部55番地,,36.800222621810800,136.749957340912000,0767-28-5710,1771500152,,,0,http://www.koukenkai.com
174076,1771600051,石川県,中能登町,特別養護老人ホーム鹿寿苑,トクベツヨウゴロウジンホームロクジュエン,介護老人福祉施設,石川県鹿島郡中能登町西馬場エ部５６番地,,36.980000000000000,136.902000000000000,0767-72-2600,1771600051,,,0,https://www.rokujyuen.com
174611,1771700125,石川県,穴水町,特別養護老人ホーム　能登穴水聖頌園,トクベツヨウゴロウジンホーム　ノトアナミズセイショウエン,介護老人福祉施設,"石川県鳳珠郡穴水町字岩車6,27の2番地",,37.211253800000000,136.960687200000000,0768-56-1520,1771700125,,,61,http://www.bokuyoufukushikai.com
174637,1771700117,石川県,能登町,特別養護老人ホーム石川県鳳寿荘,トクベツヨウゴロウジンホームイシカワケンホウジュソウ,介護老人福祉施設,能登町字藤波井字48-2,,37.353215600000000,137.244521400000000,0768-62-1241,1771700117,,,0,https://care-net.biz/17/houjusou/
174637,1771700174,石川県,能登町,特別養護老人ホーム　こすもす,トクベツヨウゴロウジンホーム　コスモス,介護老人福祉施設,石川県鳳珠郡能登町字五郎左エ門分藤17番地,,37.344789006325400,137.087225934531000,0768-76-2002,1771700174,,,80,www.cosmos-seisyokai.com
174637,1771700265,石川県,能登町,特別養護老人ホーム第二長寿園,トクベツヨウゴロウジンホームダイニチョウジュエン,介護老人福祉施設,鳳珠郡能登町字布浦ノ字１０番地３,,37.344906100000000,137.253179400000000,0768-72-8888,1771700265,,,0,https://choujukai-isk.jp
182010,1870102884,福井県,福井市,特別養護老人ホーム　たぶのき,トクベツヨウゴロウジンホーム　タブノキ,介護老人福祉施設,大願寺3丁目3-6,,36.081690097566600,136.228150689549000,0776-27-4140,1870102884,,,,http://fukui-youi.com/
182010,1870100037,福井県,福井市,特別養護老人ホーム宝珠苑,トクベツヨウゴロウジンホームホウジュエン,介護老人福祉施設,福井市内山梨子町2-3-1,,36.134679943750200,136.157338213492000,0776-83-1373,1870100037,,,80,http://www.houjuen.org/
182010,1870100185,福井県,福井市,特別養護老人ホーム　高雄苑,トクベツヨウゴロウジンホーム　タカオエン,介護老人福祉施設,福井県福井市本堂町５１字３３番地,,36.056483400000000,136.126684400000000,0776-37-0116,1870100185,,,0,http://www.takaoen.jp
182010,1870101563,福井県,福井市,特別養護老人ホーム　美山貴寿苑,トクベツヨウゴロウジンホーム　ミヤマキジュエン,介護老人福祉施設,福井市市波町３１－２,,36.016241200000000,136.330821000000000,0776-96-4150,1870101563,,,50,https://miyamakijuen.jp/
182010,1870100227,福井県,福井市,特別養護老人ホーム　あさむつ苑,トクベツヨウゴロウジンホーム　アサムツエン,介護老人福祉施設,福井市引目町第21号9番地の2,,36.022397000000000,136.197422400000000,0776-38-9280,1870100227,,,70,http://www.asamutuen.jp/
182010,1870100466,福井県,福井市,新田塚ハウス,ニッタヅカハウス,介護老人福祉施設,福井県福井市江上町55-5,,36.131077529479000,136.164076483548000,0776-59-1800,1870100466,,,0,http://www.f-gh.jp/house/
182010,1870100060,福井県,福井市,愛全園（従来型）,アイゼンエン（ジュウライガタ）,介護老人福祉施設,福井県福井市丸山町40-7,,36.077655800000000,136.251463700000000,0776-53-5411,1870100060,,,30,http://www.asuwafukushikai.jp/aizenen/
182010,1870102686,福井県,福井市,愛全園（ユニット型）,アイゼンエン(ユニットガタ）,介護老人福祉施設,福井市丸山町40-7,,36.077655800000000,136.251463700000000,0776-53-5411,1870102686,,,0,http://www.asuwafukushikai..jp/aizenen/
182010,1870100177,福井県,福井市,特別養護老人ホーム　藤島園,トクベツヨウゴロウジンホーム　フジシマエン,介護老人福祉施設,福井市高木中央3-1701,,36.092439400000000,136.239681400000000,0776-52-1166,1870100177,,,105,http://www.fujishimaen.or.jp/
182010,1870100045,福井県,福井市,たんぽぽ苑,タンポポエン,介護老人福祉施設,福井市石盛３丁目３０１番地,,36.118588229135400,136.236739300112000,0776-56-0992,1870100045,,,0,https://www.tanpopoen-senjukai.com
182010,1870100169,福井県,福井市,介護老人福祉施設　文珠苑,カイゴロウジンフクシシセツ　モンジュエン,介護老人福祉施設,福井県福井市北山町第35号5番地の１,,36.001606700000000,136.250863100000000,0776-41-7500,1870100169,,,90,http://www.monjuen.com
182010,1870100250,福井県,福井市,悠和園,ユウワエン,介護老人福祉施設,福井市免鳥町22-74,,36.130982600000000,136.074891000000000,0776-87-2161,1870100250,,,0,http://www.yuwaen.jp
182010,1870101639,福井県,福井市,こしの渚苑,コシノナギサエン,介護老人福祉施設,福井県福井市蒲生町1-90-1,,36.038252400000000,136.011194600000000,0776-89-2110,1870101639,,,30,http://www.koshinonagisaen.com/
182010,1870102603,福井県,福井市,こしの渚苑（ユニット型）,コシノナギサエン（ユニットガタ）,介護老人福祉施設,福井市蒲生町1-90-1こしの渚苑,こしの渚苑,36.038252400000000,136.011194600000000,0776-89-2110,1870102603,,,20,http://www.koshinonagisaen.com/
182010,1870101597,福井県,福井市,すみれ荘,スミレソウ,介護老人福祉施設,福井市島寺町８３－１,,36.017407800000000,136.142386500000000,0776-98-5550,1870101597,,,80,www.s-shinseikai.jp
182010,1870101811,福井県,福井市,モアヤング　こもれびホーム,モアヤング　コモレビホーム,介護老人福祉施設,福井県福井市和田中町東沖田30番地の１,,36.050788454890700,136.257405691285000,0776-28-3787,1870101811,,,0,https://www.moreyoung.jp
182010,1870100409,福井県,福井市,特別養護老人ホームあさくら苑,トクベツヨウゴロウジンホームアサクラエン,介護老人福祉施設,福井市下六条町18-32,,36.035176800000000,136.229378100000000,0776-41-8400,1870100409,,,0,http://www.asakuraen.jp
182010,1870100441,福井県,福井市,山翠苑,サンスイエン,介護老人福祉施設,福井市堅達町２４－１,,36.074973600000000,136.271151300000000,0776-53-2586,1870100441,,,80,http://www.sansuien.jp/
182010,1870100391,福井県,福井市,特別養護老人ホーム　愛寿苑,トクベツヨウゴロウジンホーム　アイジュエン,介護老人福祉施設,福井市若杉2丁目601,,36.055231800000000,136.190858100000000,0776-34-5100,1870100391,,,80,http://www.aijuen.com/
182010,1870100052,福井県,福井市,足羽利生苑,アスワリショウエン,介護老人福祉施設,福井県福井市栂野町20-7,,36.038843200000000,136.258015100000000,0776-41-3121,1870100052,,,59,http://www.asuwafukushikai.jp/
182010,1870101803,福井県,福井市,HOMETOWNコスモス,ホームタウンコスモス,介護老人福祉施設,福井県福井市帆谷町1字外山33,,36.005964000000000,136.233934000000000,0776-38-1159,1870101803,,,,http://www.ht-cosmos.or.jp/
182028,1870200043,福井県,敦賀市,特別養護老人ホーム　　眞盛苑,トクベツヨウゴロウジンホウム　シンセイエン,介護老人福祉施設,福井県敦賀市莇生野90号3番,,35.627401700000000,136.043886900000000,0770-21-6161,1870200043,,,,http://www.jishoukai.jp
182028,1870200431,福井県,敦賀市,特別養護老人ホーム　　眞盛苑,トクベツヨウゴロウジンホウム　シンセイエン,介護老人福祉施設,福井県敦賀市莇生野90号3番,,35.627401700000000,136.043886900000000,0770-21-6161,1870200431,,,,http://www.jishoukai.jp
182028,1870200316,福井県,敦賀市,第2渓山荘ぽっぽ,ダイニケイザンソウポッポ,介護老人福祉施設,福井県敦賀市鉄輪町1丁目２－５７,,35.643052507226500,136.073949125131000,0770-21-1515,1870200316,,,0,https://kjinkai.jp/facility/poppo
182028,1870200019,福井県,敦賀市,特別養護老人ホーム　渓山荘,トクベツヨウゴロウジンホーム　ケイザンソウ,介護老人福祉施設,福井県敦賀市中８１－１－５,,35.638901400000000,136.087853800000000,0770-24-2288,1870200019,,,0,http://www.keizansou.or.jp
182028,1870200092,福井県,敦賀市,常磐荘,トキワソウ,介護老人福祉施設,福井県敦賀市金山５０号１９番地の１,,35.621808390223100,136.030468683333000,0770-25-6960,1870200092,,,80,http://www.tokiwaso.jp/
182044,1870400049,福井県,小浜市,特別養護老人ホーム　若狭ハイツ,トクベツヨウゴロウジンホーム　ワカサハイツ,介護老人福祉施設,小浜市阿納尻第５９号９番地の１,,35.529606759525600,135.762870264418000,0770-53-2940,1870400049,,,,http://wakasa-fukushikai.com
182044,1870400122,福井県,小浜市,特別養護老人ホームひまわり荘,トクベツヨウゴロウジンホームヒマワリソウ,介護老人福祉施設,福井県小浜市加茂2-52特別養護老人ホームひまわり荘,特別養護老人ホームひまわり荘,35.492489600000000,135.821599300000000,0770-57-2120,1870400122,,,0,http://www.sekishin-himawari.or.jp/
182044,1870400155,福井県,小浜市,特別養護老人ホーム　もみじの里,トクベツヨウゴロウジンホーム　モミジノサト,介護老人福祉施設,福井県小浜市東勢11号3番,,35.482683000000000,135.720410100000000,0770-52-0084,1870400155,,,,http://www.momijist.jp/
182052,1870500467,福井県,大野市,介護老人福祉施設　ビハーラ大野,カイゴロウジンフクシシセツ　ビハーラオオノ,介護老人福祉施設,牛ヶ原154-1-1,,35.993837300000000,136.465924200000000,0779-66-1850,1870500467,,,0,http://www.fuku-koumyouji.jp/
182052,1870500038,福井県,大野市,特別養護老人ホーム大野和光園,トクベツヨウゴロウジンホームオオノワコウエン,介護老人福祉施設,福井県大野市篠座７９号１１番地,,35.964895904142800,136.500877922090000,0779-66-2551,1870500038,,,0,http://www.ono-wakouen.jp
182052,1870500376,福井県,大野市,特別養護老人ホーム　大野和光園,トクベツヨウゴロウジンホーム　オオノワコウエン,介護老人福祉施設,福井県大野市篠座７９号１１番地,,35.965247906340100,136.500698433730000,0779-66-2551,1870500376,,,0,http://www.ono-wakouen.jp/
182052,1870500020,福井県,大野市,福井県済生会聖和園,フクイケンサイセイカイセイワエン,介護老人福祉施設,福井県大野市蕨生158-35,,35.981968200000000,136.546960200000000,0779-66-3307,1870500020,,,,http://www.saiseikai-seiwaen.jp/
182061,1870600010,福井県,勝山市,特別養護老人ホーム　さつき苑（従来型）,トクベツヨウゴロウジンホーム　サツキエン,介護老人福祉施設,福井県勝山市片瀬第１５号２２番地,,36.048716500000000,136.521571400000000,0779-87-7711,1870600010,,,0,http://www.satsuki.or.jp/
182061,1870600200,福井県,勝山市,シルバーケア九頭竜,シルバーケアクズリュウ,介護老人福祉施設,福井県勝山市平泉寺町岩ヶ野第42号61番地,,36.013301200000000,136.546740900000000,0779－87－3003,1870600200,,,75,https://kuzuryuworkshop.com/
182061,1870600028,福井県,勝山市,特別養護老人ホームさくら荘,トクベツヨウゴロウジンホームサクラソウ,介護老人福祉施設,福井県勝山市北谷町中尾第13号16番地,,36.098837129516600,136.543334740476000,0779-83-1331,1870600028,,,0,http://k-sakurasou.jp/
182061,1870600184,福井県,勝山市,特別養護老人ホーム　さつき苑（ユニット型）,トクベツヨウゴロウジンホーム　サツキエン（ユニットガタ）,介護老人福祉施設,福井県勝山市片瀬第１５号２２番地,,36.048716500000000,136.521571400000000,0779-87-7711,1870600184,,,0,http://www.satsuki.or.jp/
182079,1870700034,福井県,鯖江市,五岳園,ゴガクエン,介護老人福祉施設,福井県鯖江市漆原町20－8,,35.938588100000000,136.145520200000000,0778-62-2220,1870700034,,,0,https://www.gogakuen.com/
182079,1870700463,福井県,鯖江市,特別養護老人ホームことぶき荘,トクベツヨウゴロウジンホームコトブキソウ,介護老人福祉施設,福井県鯖江市大野町3-1,,35.978076300000000,136.228395600000000,0778-51-7780,1870700463,,,0,http://www.touyoukai.or.jp
182079,1870700166,福井県,鯖江市,エレガントセニールガーデン,エレガントセニールガーデン,介護老人福祉施設,福井県鯖江市吉江町31-7-1,,35.986754000000000,136.168302000000000,0778-53-2772,1870700166,,,0,
182079,1870700067,福井県,鯖江市,特別養護老人ホームことぶき荘,トクベツヨウゴロウジンホームコトブキソウ,介護老人福祉施設,福井県鯖江市大野町3-1,,35.978076300000000,136.228395600000000,0778-51-7780,1870700067,,,0,http://www.touyoukai.or.jp
182087,1870800073,福井県,あわら市,あわら市金津雲雀ヶ丘寮介護老人福祉施設,アワラシカナヅヒバリガオカリョウカイゴロウジンフクシシセツ,介護老人福祉施設,あわら市春宮三丁目28-21,,36.219960300000000,136.227530800000000,0776-73-0144,1870800073,,,40,http://www.awara-hibari.jp/index.htm
