都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
271063,2791800127,大阪府,大阪市西区,つむぎ定期巡回ステーション,ツムギテイキジュンカイステーション,定期巡回・随時対応型訪問介護看護,大阪府大阪市西区北堀江4丁目15-17,,34.673307100000000,135.483198800000000,06-6536-8155,2791800127,,,13,http://www.hi-medic.jp/index.html
271071,2790400168,大阪府,大阪市港区,まるワン,マルワン,定期巡回・随時対応型訪問介護看護,大阪府大阪市港区市岡2丁目13番57号まんまるはうす,まんまるはうす,34.661750700000000,135.459080100000000,06-6575-9101,2790400168,,,10,
271098,2791700160,大阪府,大阪市天王寺区,アプリシェイト定期巡回・随時対応型訪問介護看護ステーション,アプリシェイトテイキジュンカイ・ズイジタオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,大阪府大阪市天王寺区上汐四丁目5番16号ツチヤビル401号室,ツチヤビル401号室,34.662738600000000,135.515949900000000,06-6649-2176,2791700160,,,,
271098,2791700152,大阪府,大阪市天王寺区,ホームヘルプ＆ナーシングセンター豊泉家上町台,ホームヘルプ＆ナーシングセンターホウセンカウエマチダイ,定期巡回・随時対応型訪問介護看護,大阪府大阪市天王寺区城南寺町2番23号養護老人ホーム上町台天森,養護老人ホーム上町台天森,34.671237600000000,135.522877200000000,06-6761-7812,2791700152,,,0,https://tenshin-seiwakai.com/
271144,2793000478,大阪府,大阪市東淀川区,ＳＯＭＰＯケア淡路駅前　定期巡回随時対応型訪問介護看護,ソンポケアアワジエキマエテキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪府大阪市東淀川区淡路3-20-26,,34.740008000000000,135.513718300000000,06-6325-7701,2793000478,,,0,https://www.sompocare.com/service/home/satsuki/H000325/
271144,2793000114,大阪府,大阪市東淀川区,ホームヘルプサービスみどり24,ホームヘルプサービスミドリ24,定期巡回・随時対応型訪問介護看護,大阪府大阪市東淀川区相川二丁目１０番１０号エムあいかわ　１Ｆ,エムあいかわ　１Ｆ,34.757400917254200,135.535405478091000,06-6195-8462,2793000114,,,0,
271161,2772202970,大阪府,大阪市生野区,ヘルパーステーション勝山,ヘルパーステーションカツヤマ,定期巡回・随時対応型訪問介護看護,大阪府大阪市生野区勝山北5-12-381階,1階,34.655325300000000,135.537738400000000,06-6711-6621,2772202970,,,,https;//gogroup.jp/
271161,2792200673,大阪府,大阪市生野区,慶生会巽東ヘルパーステーション定期巡回・随時対応型訪問介護看護,ケイセイカイタツミヒガシヘルパーステーションテイキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪市生野区巽東二丁目18番1号慶生会ビル２階,慶生会ビル２階,34.644833100000000,135.553777800000000,06-6758-1755,2792200673,,,0,https://kyouseikai.org/
271161,2792200491,大阪府,大阪市生野区,訪問介護ステーションあいおい24,ホウモンカイゴステーションアイオイニジュウヨン,定期巡回・随時対応型訪問介護看護,大阪府大阪市生野区生野西三丁目6番8号あいおい生野西内,あいおい生野西内,34.650360100000000,135.528157500000000,06-6741-6721,2792200491,,,10,http://www.general-jp.com/aioi/
271161,2772200206,大阪府,大阪市生野区,呉診療所ヘルパーステーション,ゴシンリョウショヘルパーステーション,定期巡回・随時対応型訪問介護看護,大阪府大阪市生野区田島1-10-5,,34.653294200000000,135.542562300000000,06-6755-1166,2772200206,,,0,https://gogroup.jp/helperstation
271179,2793100351,大阪府,大阪市旭区,アプリシェイト定期巡回・随時対応型訪問介護看護ステーション第２,アプリシェイトテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴステーションダイニ,定期巡回・随時対応型訪問介護看護,大阪府大阪市旭区赤川一丁目5番31V-GRACEAKAGAWA１０３号室,V-GRACEAKAGAWA１０３号室,34.722988400000000,135.532611000000000,06-6320-0333,2793100351,,,,
271179,2793100294,大阪府,大阪市旭区,定期巡回型訪問介護看護事業所森のくまさん,テイキジュンカイガタホウモンカイゴカンゴジギョウショモリノクマサン,定期巡回・随時対応型訪問介護看護,大阪市旭区大宮1丁目20番19号,,34.720395856127200,135.547756772387000,06-6955-1512,2793100294,,,0,
271179,2793100302,大阪府,大阪市旭区,定期巡回　ライフライト,テイキジュンカイ　ライフライト,定期巡回・随時対応型訪問介護看護,大阪府大阪市旭区赤川二丁目1番20号,,34.724409100000000,135.530909100000000,06-6923-5400,2793100302,,,,https://hoshino-kai.com
271187,2794400263,大阪府,大阪市城東区,ＳＯＭＰＯケア　城東　定期巡回,ソンポケア　ジョウトウ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府大阪市城東区鴫野東3-2-1,,34.691130300000000,135.546270000000000,06-4258-4691,2794400263,,,0,https://www.sompocare.com/service/zaitaku/teikijunkai/Z000731
271195,2792300168,大阪府,大阪市阿倍野区,ＳＯＭＰＯケア　阿倍野　定期巡回,ソンポケア　アベノ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府大阪市阿倍野区西田辺町二丁目8番6号ＴＡＳＴＥビル　2階Ａ号室,ＴＡＳＴＥビル　2階Ａ号室,34.618074300000000,135.514404700000000,06-4700-8870,2792300168,,,,
271209,2792000636,大阪府,大阪市住吉区,あとち倶楽部,アトチクラブ,定期巡回・随時対応型訪問介護看護,大阪府大阪市住吉区浅香２-２-５７,,34.589954500000000,135.508307800000000,06-6697-5884,2792000636,,,,
271209,2792000628,大阪府,大阪市住吉区,社会福祉法人　松稲会,シャカイフクシホウジン　ショウトウカイ,定期巡回・随時対応型訪問介護看護,大阪府大阪市住吉区浅香1-8-38,,34.592007100000000,135.510868700000000,06-6696-1177,2792000628,,,,http://www.apricare.com/
271217,2790800169,大阪府,大阪市東住吉区,医療法人　西中医学会　西中定期巡回・随時対応型訪問介護看護ステーション,イリョウホウジン　ニシナカイガクカイ　ニシナカテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,大阪市東住吉区公園南矢田4-19-29,,34.599955794469200,135.529466360188000,06-6698-9339,2790800169,,,13,http://www.nishinaka.or.jp
271217,2790800532,大阪府,大阪市東住吉区,ヴァンサンク定期巡回・随時対応型訪問介護看護ステーション,ヴァンサンクテイキジュンカイズイジタイオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,大阪府大阪市東住吉区針中野4丁目12番34号,,34.617009800000000,135.537463600000000,06-4602-5758,2790800532,,,,http://kaseikai.or.jp
271225,2793300464,大阪府,大阪市西成区,真夜中の虹在宅支援特化型訪問介護サービス,マヨナカノニジヘルパーステーション,定期巡回・随時対応型訪問介護看護,大阪府大阪市西成区玉出東2-2-6マーブロイ帝塚山2階,マーブロイ帝塚山2階,34.626022400000000,135.495388100000000,06-4398-3252,2793300464,,,,https://www.mone2012.co.jp/
271225,2793300217,大阪府,大阪市西成区,定期巡回・随時対応型訪問介護看護ほほえみタイム,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴホホエミタイム,定期巡回・随時対応型訪問介護看護,大阪府大阪市西成区梅南二丁目５番１６号,,34.642297199395100,135.490926264279000,06-4398-6006,2793300217,,,0,http://choshukai.jp/
271233,2799100512,大阪府,大阪市淀川区,ぼぬーる定期巡回サービス,ボヌールテイキジュンカイサービス,定期巡回・随時対応型訪問介護看護,大阪府大阪市淀川区加島三丁目６番１７号,,34.729528168326700,135.456172108598000,06-4965-3220,2799100512,,,19,https://momunuru.co.jp
271250,2795900311,大阪府,大阪市住之江区,カルチェ住吉川ヘルパーステーション（定期巡回）,カルチェスミヨシガワヘルパーステーション（テイキジュンカイ）,定期巡回・随時対応型訪問介護看護,大阪府大阪市住之江区中加賀屋3-4-22-203プラヤ住之江,プラヤ住之江,34.615769900000000,135.481027100000000,06-6682-5205,2795900311,,,,
271268,2775808567,大阪府,大阪市平野区,くらしさ平野ケアサービス,クラシサヒラノケアサービス,定期巡回・随時対応型訪問介護看護,大阪府大阪市平野区長吉長原1-12-20,,34.606613500000000,135.570755100000000,06-6704-0381,2775808567,,,0,http://www.genkinakaigo.co.jp
271276,2794100095,大阪府,大阪市北区,グッドライフケア２４大阪,グッドライフケア２４オオサカ,定期巡回・随時対応型訪問介護看護,大阪府大阪市北区紅梅町1-6カザリーノビル6階,カザリーノビル6階,34.698570900000000,135.513952800000000,06-6948-6520,2794100095,,,0,https://goodlifecare.co.jp/
271411,2796000418,大阪府,堺市堺区,ＳＯＭＰＯケア　三国ヶ丘　定期巡回,ソンポケア　ミクニガオカ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府堺市堺区中三国ヶ丘町7-1-9,,34.573282300000000,135.495841200000000,072-282-7357,2796000418,,,0,https://www.sompocare.com/
271411,2796000152,大阪府,堺市堺区,定期巡回・随時対応　堺つくしの会,テイキジュンカイ・ズイジタイオウ　サカイツクシノカイ,定期巡回・随時対応型訪問介護看護,大阪府堺市堺区翁橋町1丁9番15号,,34.572934100000000,135.479034400000000,072-238-4677,2796000152,,,,http://www.tsukushinokai.com
271438,2796200182,大阪府,堺市東区,定期巡回・随時対応型訪問介護・看護フィット・堺,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ　フィット・サカイ,定期巡回・随時対応型訪問介護看護,大阪府堺市東区日置荘原寺町96-6302号室,302号室,34.537688400000000,135.534829400000000,072-287-6330,2796200182,,,0,
271471,2796600027,大阪府,堺市美原区,堺定期巡回・随時対応ケアサポートOSJ,サカイテイキジュンカイ・ズイジタイオウケアサポートオーエスジェイ,定期巡回・随時対応型訪問介護看護,大阪府堺市美原区平尾５９５番地１,,34.528684900000000,135.569965700000000,072-369-1984,2796600027,,,0,http://miharasou-group.net
272027,2791100171,大阪府,岸和田市,定期巡回随時対応訪問ケアまんじゅ,テイキジュンカイズイジタイオウホウモンケアマンジュ,定期巡回・随時対応型訪問介護看護,大阪府岸和田市南上町１丁目48番5号,,34.453354500000000,135.371140400000000,072-422-4466,2791100171,,,,https://www.terada-manju.jp/
272035,2794001236,大阪府,豊中市,アプリシェイト定期巡回・随時対応型訪問介護看護ステーション,アプリシェイトテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴステーション,定期巡回・随時対応型訪問介護看護,大阪府豊中市庄内宝町1丁目1番31号メゾン・ド・プラス豊中205号室,メゾン・ド・プラス豊中205号室,34.748382500000000,135.463026700000000,06-6676-7061,2794001236,,,,
272035,2794001053,大阪府,豊中市,ウエル定期巡回サービス,ウエルテイキジュンカイサービス,定期巡回・随時対応型訪問介護看護,大阪府豊中市利倉三丁目4番19号,,34.761117500000000,135.458379800000000,06-6210-6585,2794001053,,,0,
272035,2794000840,大阪府,豊中市,ＳＯＭＰＯケア　豊中　定期巡回,ソンポケア　トヨナカ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府豊中市岡町北3-5-22,,34.781599898454700,135.462657653473000,06-6842-2170,2794000840,,,0,
272035,2794000477,大阪府,豊中市,訪問介護ステーションあいわ,ホウモンカイゴステーションアイワ,定期巡回・随時対応型訪問介護看護,大阪府豊中市寺内1丁目1番10号,,34.776616500000000,135.491753600000000,06-6866-2943,2794000477,,,10,http://www.aijinkai.or.jp/aiwakai
272043,2792500171,大阪府,池田市,巽病院定期巡回・随時対応型訪問介護看護事業所,タツミビョウインテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,大阪府池田市天神1-5-22,,34.809151100000000,135.442465200000000,072-763-5172,2792500171,,,10,http://www.mcsyl.com/
272051,2791600410,大阪府,吹田市,SOMPOケア　吹田　定期巡回,ソンポケア　スイタ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府吹田市片山町1-3-1メロード吹田２番館７階　７０１号,メロード吹田２番館７階　７０１号,34.765318910565500,135.522918397509000,06-6384-4165,2791600410,,,0,https://www.sompocare.com/
272051,2791600758,大阪府,吹田市,パナソニックエイジフリーケアセンター吹田健都・定期巡回,パナソニックエイジフリーケアセンタースイタケントテイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府吹田市岸部新町３番33号patona吹田健都308,patona吹田健都308,34.775051000000000,135.535888200000000,06-6836-7732,2791600758,,,0,https://sumai.panasonic.jp/agefree/map/detail.php?id=415
272078,2790900357,大阪府,高槻市,社会福祉法人成光苑　高槻けやきの郷　あんしんケアコールセンター24,シャカイフクシホウジンセイコウエン　タカツキケヤキノサト　アンシンケアコールセンターニジュウヨン,定期巡回・随時対応型訪問介護看護,大阪府高槻市番田1丁目60番1号,,34.818040056351400,135.624676800000000,072-662-5888,2790900357,,,0,https://swc-seikouen.jp/takatsuki/
272086,2791300243,大阪府,貝塚市,定期巡回・随時対応型訪問介護・看護　フィット・貝塚,テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ　フィット・カイヅカ,定期巡回・随時対応型訪問介護看護,貝塚市加神1-8-7,,34.439373700000000,135.355645300000000,072-430-5660,2791300243,,,0,
272094,2793200177,大阪府,守口市,守口居宅サービス事業所ラガール,モリグチキョタクサービスジギョウショラガール,定期巡回・随時対応型訪問介護看護,大阪府守口市大久保町３－３０－２１,,34.754621300000000,135.596355800000000,06-6900-1900,2793200177,,,,http://www.1odn.ne.jp/m-lagare
272094,2793200367,大阪府,守口市,柏清会定期巡回・随時対応型訪問介護看護,ハクセイカイテイキジュンカイズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪府守口市南寺方東通1-13-16,,34.717243300000000,135.569629000000000,06-6992-7722,2793200367,,,,
272108,2792400935,大阪府,枚方市,ＳＯＭＰＯケア枚方公園定期巡回,ソンポケアヒラカタコウエンテイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府枚方市出口一丁目５番２５号,,34.804051900000000,135.626874800000000,072-837-3371,2792400935,,,,https://www.sompocare.com/
272108,2792400299,大阪府,枚方市,ケアライフ星丘,ケアライフホシガオカ,定期巡回・随時対応型訪問介護看護,大阪府枚方市星丘3丁目１－４６,,34.807757135999900,135.662548826320000,072-898-6888,2792400299,,,30,
272108,2792400778,大阪府,枚方市,アイエスケアサービス,アイエスケアサービス,定期巡回・随時対応型訪問介護看護,大阪府枚方市津田元町１－１５－５－３１０,,34.808273700000000,135.701399300000000,072-807-3672,2792400778,,,,https://www.is-kango.jp
272116,2794200291,大阪府,茨木市,アクティブネットワーク24H定期巡回・随時対応サービス,アクティブネットワーク24Hテイキジュンカイ・ズイジタイオウサービス,定期巡回・随時対応型訪問介護看護,大阪府茨木市片桐町11番16号,,34.821738100000000,135.572384700000000,072-626-0911,2794200291,,,20,http://www.activenetwork.or.jp
272116,2794200598,大阪府,茨木市,ＳＯＭＰＯケア茨木　定期巡回,ソンポケアイバラキ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府茨木市双葉町2-27茨木シティライフビル3階,茨木シティライフビル3階,34.817267042603200,135.577139312113000,072-665-9765,2794200598,,,,https://www.sompocare.com/service/zaitaku/teikijunkai/Z000730
272124,2795500772,大阪府,八尾市,医療法人　徳洲会　ラフィーネ介護センター,イリョウホウジン　トクシュウカイ　ラフィーネカイゴセンター,定期巡回・随時対応型訪問介護看護,大阪府八尾市荘内町一丁目２番３５号,,34.627428100000000,135.607520400000000,072-947-0880,2795500772,,,,https://yao-care.tokushukai.or.jp/service/regular-visit-care/
272124,2795500533,大阪府,八尾市,地域ケアステーションもみじ,チイキケアステーションモミジ,定期巡回・随時対応型訪問介護看護,大阪府八尾市恩智中町2丁目213,,34.608533444594700,135.629862139474000,06-6727-4588,2795500533,,,0,https://www.kurehaplan.com/
272124,2795500210,大阪府,八尾市,在宅サポートセンター中谷,ザイタクサポートセンターナカタニ,定期巡回・随時対応型訪問介護看護,八尾市八尾木北３丁目１２３番地,,34.615187600000000,135.615642800000000,072-925-8333,2795500210,,,0,http://www.nakataniclinic.or.jp
272124,2795500392,大阪府,八尾市,エブリーケアサービス,エブリーケアサービス,定期巡回・随時対応型訪問介護看護,大阪府八尾市本町2-9-19ココビルディング2階,,34.627627200000000,135.597761200000000,072-994-9043,2795500392,,,64,genkinakaigo.co.jp
272132,2794500161,大阪府,泉佐野市,栄公定期巡回,エイコウテイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府泉佐野市中町3丁目4番5号高齢者複合施設　栄公泉佐野,高齢者複合施設　栄公泉佐野,34.400198400000000,135.315950400000000,072-434-8751,2794500161,,,0,http://www.sanokinen.jp
272141,2794900148,大阪府,富田林市,定期巡回・随時対応型訪問介護看護事業所ことほぎ,テイキジュンカイズイジタオウガタホウモンカイゴカンゴジギョウショコトホギ,定期巡回・随時対応型訪問介護看護,大阪府富田林市寿町２－４ー３０,,34.501564500000000,135.594451900000000,0721－55－2217,2794900148,,,0,
272141,2794900189,大阪府,富田林市,株式会社M＆C　やすらぎの村　定期巡回ステーション富田林,カブシキガイシャエムアンドシー　ヤスラギノムラテイキジュンカイステーショントンダバヤシ,定期巡回・随時対応型訪問介護看護,大阪府富田林市向陽台二丁目1番12号キタバ薬局2Ｆ,キタバ薬局2Ｆ,34.501040520902300,135.580846203041000,0721-28-9102,2794900189,,,0,https://www.inforlive.com/kaigo/junkai.html
272141,2794900114,大阪府,富田林市,ケアビレッジゆう定期巡回・随時対応型訪問介護看護,ケアビレッジユウテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪府富田林市廿山1丁目2番18号,,34.490028329769400,135.579181354631000,0721-29-5550,2794900114,,,30,http://www.khaus.org
272167,2790700179,大阪府,河内長野市,定期巡回・随時対応型訪問介護事業所あかしあ,テイキジュンカイ・ズイジタイオウガタホウモンカイゴジギョウショアカシア,定期巡回・随時対応型訪問介護看護,大阪府河内長野市あかしあ台2丁目6番11号,,34.467138700000000,135.553815200000000,0721-56-8500,2790700179,,,0,
272167,2790700294,大阪府,河内長野市,ケア南海株式会社定期巡回・随時対応型訪問介護看護,ケアナンカイカブシキガイシャテイキジュンカイ・ズイジタイオウホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪府河内長野市市町928フジパレスシニア市町,フジパレスシニア市町,34.465800700000000,135.573989800000000,721523848,2790700294,,,30,https://care-nankai.net
272175,2794800090,大阪府,松原市,コープスマイルホーム松原　定期巡回・随時対応型訪問介護看護,コープスマイルホームマツバラ　テイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪府松原市岡7-229-1,,34.561809900000000,135.549304300000000,072-339-2521,2794800090,,,0,http://www.izumi.coop
272183,2791900232,大阪府,大東市,慶生会住道ヘルパーステーション,ケイセイカイスミノドウヘルパーステーション,定期巡回・随時対応型訪問介護看護,大阪府大東市三住町2-7シティワース201号,シティワース201号,34.710402300000000,135.623547600000000,072-889-1717,2791900232,,,15,http://kyouseikai.org/
272191,2790500157,大阪府,和泉市,在宅サービス　コープアイメゾン和泉一条院　定期巡回,ザイタクサービス　コープアイメゾンイズミイチジョウイン　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府和泉市一条院町131笑顔の里　和泉一条院,笑顔の里　和泉一条院,34.481881900000000,135.440974900000000,0725-51-7001,2790500157,,,0,http://www.izumi.coop/
272213,2794600151,大阪府,柏原市,エイジ・コート柏原,エイジ・コート　カシワラ,定期巡回・随時対応型訪問介護看護,大阪府柏原市古町3丁目3番5号エイジ・ガーデン柏原,エイジ・ガーデン柏原,34.584371300000000,135.620340600000000,072-943-1644,2794600151,,,0,http://www.agecare.co.jp/index.html
272221,2793800133,大阪府,羽曳野市,青山ケアセンター羽曳野,アオヤマケアセンターハビキノ,定期巡回・随時対応型訪問介護看護,大阪府羽曳野市伊賀4丁目6-1,,34.558095400000000,135.582939300000000,072-931-1365,2793800133,,,0,http://www.aoyama-care.jp
272230,2792600195,大阪府,門真市,ＳＯＭＰＯケア門真　定期巡回,ソンポケアカドマ　テイキジュンカイ,定期巡回・随時対応型訪問介護看護,大阪府門真市千石東町2番46号ウインズビル3階Ⅰ号室,ウインズビル3階Ⅰ号室,34.726272830187700,135.608649046364000,070‐1558‐5183,2792600195,,,0,https://www.sompocare.com/
272230,2792600104,大阪府,門真市,けいはん医療生活協同組合定期巡回・随時対応型訪問介護看護　いつでもみどり,ケイハンイリョウセイカツキョウドウクミアイテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴ・イツデモミドリ,定期巡回・随時対応型訪問介護看護,大阪府門真市上島町38-8,,34.746600343208400,135.608356491540000,072-882-5588,2792600104,,,0,http://www.keihan-healthcoop.net
272248,2793700051,大阪府,摂津市,摂津ひかり２４時間ケアセンター,セッツヒカリ24ジカンケアセンター,定期巡回・随時対応型訪問介護看護,大阪府摂津市東別府５丁目２番４５号老健ひかり２階,老健ひかり２階,34.769579400000000,135.556317300000000,06-6829-2424,2793700051,,,0,http://settsu-roken-hikari.jp
272264,2793400074,大阪府,藤井寺市,定期巡回・随時対応型訪問介護看護事業所　青山ケアセンター藤井寺,テイキジュンカイズイジタイオウガタホウモンカイゴカンゴジギョウショアオヤマケアセンターフジイデラ,定期巡回・随時対応型訪問介護看護,大阪府藤井寺市野中2-5-14,,34.560805666352900,135.602950537048000,072-952-1365,2793400074,,,0,http://www.aoyama-care.jp
272272,2795001516,大阪府,東大阪市,定期巡回・随時対応型訪問介護事業所八戸ノ里向日葵,テイキジュンカイズイジタイオウガタホウモンカイゴジギョウショヤエノサトヒマワリ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市若江西新町3丁目1番９号,,34.655657985831800,135.596690917197000,06-6730-7181,2795001516,,,0,http://www.tamami.or.jp
272272,2795001532,大阪府,東大阪市,定期巡回サービスぼたん,テイキジュンカイサービスボタン,定期巡回・随時対応型訪問介護看護,大阪府東大阪市下六万寺町一丁目１１番１７号,,34.650380292388000,135.635391462882000,072-983-6734,2795001532,,,0,
272272,2795001524,大阪府,東大阪市,定期巡回サービス土屋東大阪,テイキジュンカイサービスツチヤヒガシオオサカ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市吉田1丁目5－30ノーマルライフ,ノーマルライフ,34.664494300000000,135.618930200000000,050‐1808‐4671,2795001524,,,0,https://tcy.co.jp
272272,2795001250,大阪府,東大阪市,介護センターねいろ,カイゴセンターネイロ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市寿町3丁目14-9住宅型有料老人ホームねいろ,住宅型有料老人ホームねいろ,34.650558700000000,135.564137800000000,06-6725-0788,2795001250,,,0,https://www.colore-group.com/
272272,2795000385,大阪府,東大阪市,24時間定期巡回・随時対応型訪問介護看護輝,24ジカンテイキジュンカイ・ズイジタイオウガタカイゴカンゴ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市岩田町1-1-35,,34.664804000000000,135.609909000000000,072-965-5897,2795000385,,,0,
272272,2795001466,大阪府,東大阪市,医療法人中道会　地域ケアセンター花園,イリョウホウジンチュウドウカイ　チイキケアセンターハナゾノ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市稲葉3-11-10ピアザ花園4F,ピアザ花園4F,34.663761200000000,135.616700100000000,072-960-0889,2795001466,,,,
272272,2795000443,大阪府,東大阪市,スーパー・コート東大阪定期巡回・随時対応型訪問介護看護事業所,スーパー・コートヒガシオオサカテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市友井2丁目15番34号ブランシェC101,ブランシェC101,34.643455800000000,135.585753500000000,06-6736-4853,2795000443,,,61,
272272,2795001334,大阪府,東大阪市,定期巡回サービスれんげ,テイキジュンカイサービスレンゲ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市瓜生堂二丁目8-3,,34.659885800000000,135.604012100000000,06-6720-8477,2795001334,,,,https://furestep.com
272272,2795001268,大阪府,東大阪市,介護サービスしあわせサポート,カイゴサービスシアワセサポート,定期巡回・随時対応型訪問介護看護,大阪府東大阪市玉串町東1-3-27,,34.656785100000000,135.624354300000000,072-961-7588,2795001268,,,,https://caressupport.com/
272272,2795001086,大阪府,東大阪市,木漏れ日定期巡回サービス,コモレビテイキジュンカイサービス,定期巡回・随時対応型訪問介護看護,大阪府東大阪市下六万寺町３－１－１４,,34.655143890254500,135.638651415973000,072-975-5381,2795001086,,,,
272272,2795001045,大阪府,東大阪市,すなおケアサービスセンター,スナオケアサアビスセンタ,定期巡回・随時対応型訪問介護看護,大阪府東大阪市永和1-22-13ABCビル301号,ABCビル301号,34.658882100000000,135.573816600000000,06-6723-6500,2795001045,,,,https://genkinakaigo.co.jp/
272281,2795600119,大阪府,泉南市,大阪府済生会　定期巡回・随時対応型訪問介護看護　泉南,オオサカフサイセイカイテイキジュンカイズイジタイオウガタホウモンカイゴカンゴセンナン,定期巡回・随時対応型訪問介護看護,大阪府泉南市りんくう南浜3番7,,34.379198600000000,135.264861000000000,072-480-5602,2795600119,,,0,http://www.saiseikaisennan.jp
272302,2793600053,大阪府,交野市,ケアライフ,ケアライフ,定期巡回・随時対応型訪問介護看護,大阪府交野市郡津3丁目11番10号,,34.794605452368900,135.671967662566000,０７２－８９４－０００３,2793600053,,,0,http://www.care-lite.jp
272311,2799300120,大阪府,大阪狭山市,やすらぎの村定期巡回ステーション狭山,ヤスラギノムラテイキジュンカイステーションサヤマ,定期巡回・随時対応型訪問介護看護,大阪府大阪狭山市半田1-622-6キタバ薬局金剛西口店　3F,キタバ薬局金剛西口店　3F,34.495571500000000,135.559067400000000,072-366-5711,2799300120,,,,http://www.inforlive.com
273210,2794700084,大阪府,豊能町,定期巡回訪問ステーション祥雲館,テイキジュンカイホウモンステーションショウウンカン,定期巡回・随時対応型訪問介護看護,大阪府豊能郡豊能町東ときわ台6丁目12番地の８ヴィレッジエン,ヴィレッジエン,34.899769700000000,135.448887000000000,072-733-2181,2794700084,,,0,https://www.shounkan.jp
281018,2890100189,兵庫県,神戸市東灘区,住吉定期巡回・随時対応型訪問介護看護センター,スミヨシテイキジュンカイズイジタイオウガタホウモンカイゴカンゴセンター,定期巡回・随時対応型訪問介護看護,兵庫県神戸市東灘区住吉本町３丁目７番41号,,34.724099300000000,135.259049900000000,078-851-5050,2890100189,,,0,http://www.krh-sumiyoshi.com
281018,2890100445,兵庫県,神戸市東灘区,コウダイケアコールセンタ－神戸東,コウダイケアコ-ルセンタ-コウベヒガシ,定期巡回・随時対応型訪問介護看護,兵庫県神戸市東灘区岡本3丁目10番16号アメニティコート岡本109号,アメニティコート岡本109号,34.727740700000000,135.271089900000000,078-803-8858,2890100445,,,0,https://www.koudai-care.co.jp
281018,2890100346,兵庫県,神戸市東灘区,やさしい手東灘定期巡回・随時対応型訪問介護事業所,ヤサシイテヒガシナダテイキジュンカイズイジタイオウガタホウモンカイゴジギョウショ,定期巡回・随時対応型訪問介護看護,兵庫県神戸市東灘区青木3-1-43潮騒の家,潮騒の家,34.714325600000000,135.282841700000000,050-1742-5126,2890100346,,,0,http://www.yasashiite.com/subdomains/section/530/
281026,2890200070,兵庫県,神戸市灘区,うみのほし定期巡回・随時対応型訪問介護看護事業所,ウミノホシテイキジュンカイ・ズイジタイオウガタホウモンカイゴカンゴジギョウショ,定期巡回・随時対応型訪問介護看護,兵庫県神戸市篠原北町3丁目11-15-2階,,34.724596744236700,135.224883733831000,078-861-3290,2890200070,,,20,http://www.kobe-kaiseikai.com
281026,2890200203,兵庫県,神戸市灘区,コウダイケアコールセンター灘,コウダイケアコールセンターナダ,定期巡回・随時対応型訪問介護看護,神戸市灘区永手町3丁目2番16号有本ビル2F,有本ビル2F,34.715932900000000,135.239083500000000,078-856-5667,2890200203,,,0,https://koudai-care.co.jp/
