都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
261092,26B0900031,京都府,京都市伏見区,蘇生会総合病院　介護医療院,ソセイカイソウゴウビョウイン　カイゴイリョウイン,介護医療院,京都市伏見区下鳥羽広長町101番地,,34.933012324506300,135.745347515344000,075-621-3101,26B0900031,,,,http://www.soseikai.or.jp
261092,26B0900049,京都府,京都市伏見区,一般財団法人　仁風会　京都南西病院介護医療院,イッパンザイダンホウジンジンプウカイキョウトナンセイビョウインカイゴイリョウイン,介護医療院,京都府京都市伏見区久我東町8番地22,,34.934051500000000,135.727135600000000,075-922-0321,26B0900049,,,,http://www.jinpukai.or.jp
261092,26B0900064,京都府,京都市伏見区,介護医療院　洛和ヴィラよつば,"カイゴイリョウイン　ラクワウ""ィラヨツバ",介護医療院,京都府京都市伏見区淀美豆町1077番地,,34.897377600000000,135.709587600000000,075-632-6116,26B0900064,,,0,www.rakuwa.or.jp
261106,26B4100018,京都府,京都市山科区,医療法人新生十全会　京都東山老年サナトリウム介護医療院,イリョウホウジンシンセイジュウゼンカイ　キョウトヒガシヤマロウネンサナトリウムカイゴイリョウイン,介護医療院,京都府京都市山科区日ノ岡夷谷町11番地,,35.000610300000000,135.795133800000000,075-771-4196,26B4100018,,,,http://www.juzenkai.or.jp
262048,26B1200019,京都府,宇治市,医療法人　栄仁会　宇治おうばく病院　介護医療院,イリョウホウジン　エイジンカイ　ウジオウバクビョウイン　カイゴイリョウイン,介護医療院,京都府宇治市五ヶ庄三番割32-1,,34.912952500000000,135.811450100000000,0774-66-5011,26B1200019,,,0,http://www.eijinkai.or.jp
262064,26B1600028,京都府,亀岡市,医療法人睦会　ムツミ病院介護医療院,イリョウホウジンムツミカイ　ムツミビョウインカイゴイリョウイン,介護医療院,京都府亀岡市下矢田町君塚8番地,,35.002082264472800,135.577268137238000,771231231,26B1600028,,,,https://www.mutsumi-hospital.com
262064,26B1600010,京都府,亀岡市,医療法人亀岡病院　介護医療院はたごまち,イリョウホウジンカメオカビョウイン　カイゴイリョウインハタゴマチ,介護医療院,京都府亀岡市旅籠町29,,35.010126800000000,135.581161200000000,0771-25-2020,26B1600010,,,,https://kameokahp.com/kaigo/
262081,26B3100019,京都府,向日市,医療法人真生会向日回生病院介護医療院,イリョウホウジンシンセイカイムコウカイセイビョウインカイゴイリョウイン,介護医療院,京都府向日市物集女町中海道９２番地の12,,34.962167700000000,135.691285800000000,759346881,26B3100019,,,0,http://shinseikai.jpn.com/
262099,26B3000011,京都府,長岡京市,長岡介護医療院,ナガオカカイゴイリョウイン,介護医療院,京都府長岡京市友岡4丁目18番地1号,,34.913960300000000,135.689873600000000,075-951-9201,26B3000011,,,,http://www.nagaoka.or.jp
262102,26B2900013,京都府,八幡市,医療法人社団医聖会　介護医療院梨の里,イリョウホウジンシャダンイセイカイ　カイゴロウジンホケンシセツ,介護医療院,京都府八幡市八幡柿木垣内25-1,,34.870537920691700,135.707576623943000,075-982-0125,26B2900013,,,,https://iseikai.jp/kaigoiryoin/nashinosato/index.html
271039,27B0200019,大阪府,大阪市福島区,フジタ病院介護医療院,フジタビョウインカイゴイリョウイン,介護医療院,大阪府大阪市福島区吉野2-10-11,,34.691980900000000,135.475333300000000,06-6441-1181,27B0200019,,,28,https://www.fujitahp.com/
271063,27B1800023,大阪府,大阪市西区,医療法人仁生会　介護医療院,イリョウホウジン　ジンセイカイ　カイゴイリョウイン,介護医療院,大阪府大阪市西区九条1丁目15番23号,,34.674542100000000,135.475837100000000,06-6581-0085,27B1800023,,,,http://naitou-hp.or.jp
271063,27B1800015,大阪府,大阪市西区,医療法人日新会　日新会介護医療院,イリョウホウジンニッシンカイ,介護医療院,大阪府大阪市西区4丁目4番8号,,34.676271231798100,135.486941251776000,06-6531-3038,27B1800015,,,0,https://nisshinkai.jp/
271217,27B0800016,大阪府,大阪市東住吉区,医療法人　西中医学会　西中病院介護医療院,イリョウホウジン　ニシナカイガクカイ　ニシナカビョウイン　カイゴイリョウイン,介護医療院,大阪府大阪市東住吉区湯里5-9-6,,34.609744200000000,135.537228800000000,06-6700-5200,27B0800016,,,42,http://www.nishinaka.or.jp
271462,27B6500016,大阪府,堺市北区,医療法人以和貴会　北条病院　介護医療院,イリョウホウジンイワキカイ　ホウジョウビョウイン　カイゴイリョウイン,介護医療院,堺市北区百舌鳥陵南町1丁77番地1,,34.546764300000000,135.488024900000000,072-277-1119,27B6500016,,,,http://houjyou.or.jp/
272027,27B1100010,大阪府,岸和田市,天の川病院介護医療院,アマノガワビョウインカイゴイリョウイン,介護医療院,大阪府岸和田市春木大国町8-4,,34.482738600000000,135.382902900000000,072-436-2233,27B1100010,,,0,http://www7a.biglobe.ne.jp/~amanogawa/
272108,27B2400021,大阪府,枚方市,医療法人中屋覚志会　津田介護医療院,イリョウホウジンナカヤカクシカイ　ツダカイゴイリョウイン,介護医療院,大阪府枚方市津田北町三丁目３０番１号,,34.813766481769900,135.712026406746000,072-858-8259,27B2400021,,,,https://nakaya-kakushikai.jp/
272108,27B2400013,大阪府,枚方市,東香里介護医療院,ヒガシコウリカイゴイリョウイン,介護医療院,大阪府枚方市高田2-28-30,,34.778919573952800,135.662483990213000,072-853-0502,27B2400013,,,39,https://higashikouri-hp.com/second/
272124,27B5500025,大阪府,八尾市,貴島病院本院介護医療院,キシマビョウインホンインカイゴイリョウイン,介護医療院,大阪府八尾市楽音寺3-33,,34.642699958213400,135.637774271164000,072-941-1499,27B5500025,,,,https://www.noble.or.jp
272124,27B5500017,大阪府,八尾市,医療法人　永光会　介護医療院　新井病院,イリョウホウジン　エイコウカイ　カイゴイリョウイン　アライビョウイン,介護医療院,大阪府八尾市美園町4-156-3,,34.637984000000000,135.591321700000000,072-999-5060,27B5500017,,,,https://www.eikoukai.or.jp
272132,27B4500018,大阪府,泉佐野市,医療法人仙寿会　泉佐野介護医療院,イリョウホウジンセンジュカイ　イズミサノカイゴイリョウイン,介護医療院,大阪府泉佐野市大宮町４番１６号,,34.413538200000000,135.319875300000000,072-463-0500,27B4500018,,,,https://senjyukai.com/
272159,27B0300017,大阪府,寝屋川市,松島病院介護医療院,マツシマビョウインカイゴイリョウイン,介護医療院,大阪府寝屋川市八坂町23-21松島病院,松島病院,34.766463400000000,135.622801200000000,072-826-5021,27B0300017,,,,
272175,27B4800012,大阪府,松原市,明治橋病院　介護医療院,メイジバシビョウイン　カイゴイリョウイン,介護医療院,大阪府松原市三宅西1丁目358番地3,,34.584646000000000,135.550009800000000,072-334-8558,27B4800012,,,0,http://meijibashi.or.jp
272191,27B0500012,大阪府,和泉市,医療法人　橘会　介護医療院　横山病院,イリョウホウジンタチバナカイカイゴイリョウインヨコヤマビョウイン,介護医療院,大阪府和泉市仏並町２８７番地,,34.424217698572100,135.487430704230000,0725-92-0045,27B0500012,,,0,http://www.tachibana-med.or.jp/yokoyama/
272191,27B0500020,大阪府,和泉市,医療法人聖和錦秀会　阪和いずみ病院　介護医療院,イリョウホウジンセイワキンシュウカイ　ハンワイズミビョウイン　カイゴイリョウイン,介護医療院,大阪府　和泉市　あゆみ野　1-7-1,,34.447104700000000,135.448975800000000,0725-53-1555,27B0500020,,,0,http://www.seiwa-kinshukai.or.jp/hanwaizumi/
272191,27B0500046,大阪府,和泉市,医療法人新仁会　新仁会病院　介護医療院,イリョウホウジンシンジンカイ　シンジンカイビョウイン　カイゴイリョウイン,介護医療院,大阪府和泉市寺田町二丁目７番３９号,,34.469974079018200,135.431524380660000,0725-45-5661,27B0500046,,,50,http://www.shinjinkai-hp.or.jp/
272230,27B2600018,大阪府,門真市,社会医療法人　弘道会　門真介護医療院,シャカイイリョウホウジン　コウドウカイ　カドマカイゴイリョウイン,介護医療院,大阪府門真市新橋町33番12号,,34.733998089371100,135.583243452779000,06-6902-7272,27B2600018,,,,http://www.koudoukai.or.jp/
272256,27B5300012,大阪府,高石市,介護医療院　菜の花,カイゴイリョウイン　ナノハナ,介護医療院,大阪府高石市綾園2-15-18,,34.520039400000000,135.435614100000000,072-263-6300,27B5300012,,,0,https://www.ryoshukai.or.jp/kaigo/nanohana/
272272,27B5000018,大阪府,東大阪市,社会福祉法人竹井病院　竹井医院介護医療院,シャカイフクシホウジンタケイビョウイン　タケイイインカイゴイリョウイン,介護医療院,大阪府東大阪市長堂一丁目２８番６号,,34.668844500000000,135.563485300000000,06-6781-0603,27B5000018,,,58,https://ortho-g.co.jp/takei/hospital/
281018,28B0100010,兵庫県,神戸市東灘区,東神戸病院介護医療院,ヒガシコウベビョウイン　カイゴイリョウイン,介護医療院,神戸市東灘区住吉本町1丁目24番13号,,34.722213400000000,135.260181200000000,078-841-5731,28B0100010,,,,
281069,28B0600019,兵庫県,神戸市長田区,介護医療院よしだ,カイゴイリョウインヨシダ,介護医療院,兵庫県神戸市長田区東尻池町1丁目10-23,,34.662273100000000,135.156025600000000,078-671-2516,28B0600019,,,,http://www.yoshida-hp.or.jp/
281093,28B5000017,兵庫県,神戸市北区,まほし介護医療院,マホシカイゴイリョウイン,介護医療院,兵庫県神戸市北区山田町上谷上字古々谷12番地の3,,34.771063500000000,135.189786600000000,078-582-0111,28B5000017,,,0,http://www.mahoshi.com/
281093,28B5000025,兵庫県,神戸市北区,医療法人社団　尚仁会　福山診療所　介護医療院,イリョウホウジンシャダン　ショウジンカイ　フクヤマシンリョウジョ　カイゴイリョウイン,介護医療院,兵庫県神戸市北区菖蒲が丘１丁目１４番地１,,34.839445000000000,135.218164400000000,078-952-2820,28B5000025,,,19,
281107,28B5100015,兵庫県,神戸市中央区,ポートアイランド介護医療院,ポートアイランドカイゴイリョウイン,介護医療院,兵庫県神戸市中央区港島中町4-6メディケアセンタービル,メディケアセンタービル,34.668690400000000,135.209047300000000,078-303-6123,28B5100015,,,0,http://www.pi.kobe-mariners.or.jp/
282014,2814020067,兵庫県,姫路市,國富胃腸病院介護医療院,クニトミイチョウビョウインカイゴイリョウイン,介護医療院,兵庫県姫路市青山３丁目３３番１号,,34.844394240697900,134.642175391551000,079-266-2355,2814020067,,,,www.kunitomi-icho-hp.com
282014,28B4000018,兵庫県,姫路市,厚生病院介護医療院,コウセイビョウインカイゴイリョウイン,介護医療院,兵庫県姫路市御立西４丁目１番２５号,,34.861654000000000,134.660021300000000,079-292-1109,28B4000018,,,,www.kousei-hp.jp/
282014,28B4000026,兵庫県,姫路市,社会医療法人　恵風会　介護医療院　ヴェルデ,シャカイイリョウホウジン　ケイフウカイ　カイゴイリョウイン　ウ‘ェルデ,介護医療院,兵庫県姫路市西今宿５丁目３番８号,,34.845292700000000,134.661240900000000,079-293-3315,28B4000026,,,50,http://www.keifukai.or.jp/
282014,28B4000034,兵庫県,姫路市,日並内科外科医院　介護医療院,ヒナミナイカゲカイイン　カイゴイリョウイン,介護医療院,兵庫県姫路市香寺町犬飼502,,34.900197300000000,134.734404300000000,079-232-1730,28B4000034,,,0,http://hinami-naikageka.or.jp
282022,28B3000019,兵庫県,尼崎市,つかぐち介護医療院,ツカグチカイゴイリョウイン,介護医療院,兵庫県尼崎市南塚口町6丁目8番地1号,,34.746372100000000,135.415941800000000,06-6429-1463,28B3000019,,,0,https://www.kensei-kai-tsukaguchi.jp/
282022,28B3000027,兵庫県,尼崎市,介護医療院トワイエ尼崎,カイゴイリョウイントワイエアマガサキ,介護医療院,尼崎市南塚口町6丁目8番22号,,34.746339700000000,135.415258700000000,06-6480-8088,28B3000027,,,0,https://amar.or.jp/towaie/
282049,28B0900013,兵庫県,西宮市,三好病院介護医療院,ミヨシビョウインカイゴイリョウイン,介護医療院,兵庫県西宮市甲子園口北町24-9,,34.741720600000000,135.376911500000000,0798-67-3505,28B0900013,,,0,https://miyoshi-hp.jp/
282049,28B0900021,兵庫県,西宮市,くまの介護医療院,クマノカイゴイリョウイン,介護医療院,兵庫県西宮市下大市西町14番13号,,34.761783600000000,135.360215800000000,0798-52-3221,28B0900021,,,,https://kumano-hp.com/
282073,28B3300013,兵庫県,伊丹市,介護医療院　ケアヴィラ伊丹,カイゴイリョウイン　ケアヴィライタミ,介護医療院,兵庫県伊丹市大野１丁目3-2,,34.804444300000000,135.401204900000000,072-777-1165,28B3300013,,,,https://carevilla.com/itami/index.html
282103,28B2200016,兵庫県,加古川市,いなみ野病院介護医療院,イナミノビョウインカイゴイリョウイン,介護医療院,兵庫県加古川市平岡町土山字川池423-2,,34.729881500000000,134.896286500000000,078-941-1730,28B2200016,,,0,https://inamino-hp.senreikai.org/
282171,28B3100017,兵庫県,川西市,九十九記念病院介護医療院,ツクモキネンビョウインカイゴイリョウイン,介護医療院,兵庫県川西市栄町10番4号,,34.829168600000000,135.413765400000000,072-759-9020,28B3100017,,,,http://www.tukumo-kinenhp./jp
282197,28B1200017,兵庫県,三田市,平島病院　介護医療院,ヒラシマビョウイン　カイゴイリョウイン,介護医療院,兵庫県三田市天神1丁目2番15号,,34.889702800000000,135.222271300000000,079-564-5381,28B1200017,,,0,https://www.mc-shojin.or.jp/
282201,28B2600017,兵庫県,加西市,米田病院介護医療院,ヨネダビョウインカイゴイリョウイン,介護医療院,兵庫県加西市尾崎町字野田10番1,,34.901633800000000,134.844116900000000,0790-48-3591,28B2600017,,,0,http:/www.yoneda-hospital.com/
282219,28B1400013,兵庫県,丹波篠山市,介護医療院　ふきの郷,カイゴイリョウイン　フキノサト,介護医療院,東吹1015番1,,35.070727000000000,135.197460600000000,079-594-1616,28B1400013,,,46,http://www.kiyoukai.com
282227,28B4800011,兵庫県,養父市,脳神経外科枚田クリニック介護医療院,ノウシンケイゲカ　ヒラタクリニック　カイゴイリョウイン,介護医療院,兵庫県養父市上野1168,,35.376014900000000,134.785053900000000,079-664-0199,28B4800011,,,,https://www.hirata-cl.com/
282243,28B1700016,兵庫県,南あわじ市,平成病院　平成介護医療院,ヘイセイビョウイン　ヘイセイカイゴイリョウイン,介護医療院,兵庫県南あわじ市八木養宜中１７３,,34.302399200000000,134.795953800000000,0799-42-6031,28B1700016,,,0,https://heiseihp.jp/
282260,28B1600018,兵庫県,淡路市,東浦介護医療院,ヒガシウラカイゴイリョウイン,介護医療院,久留麻1869番地,,34.524539900000000,134.986716500000000,0799-77-1000,28B1600018,,,0,https://higashihp.jp/
283011,28B3200015,兵庫県,猪名川町,医療法人社団衿正会　生駒病院介護医療院,イリョウホウジンシャダンキンセイカイ　イコマビョウインカイゴイリョウイン,介護医療院,兵庫県川辺郡猪名川町広根字九十九8,,34.890591600000000,135.372736400000000,072-766-0172,28B3200015,,,,https://www.ikoma-hp.com
283657,28B2700015,兵庫県,多可町,多可赤十字介護医療院,タカセキジュウジカイゴイリョウイン,介護医療院,兵庫県多可郡多可町中区岸上280-19多可赤十字介護医療院,多可赤十字介護医療院,35.054107223177200,134.923287132680000,0795-32-1290,28B2700015,,,0,http://www.taka.jrc.or.jp
285013,28B3700014,兵庫県,佐用町,医療法人社団一葉会きねん介護医療院,イリョウホウジンシャダンイチヨウカイキネンカイゴイリョウイン,介護医療院,兵庫県佐用郡佐用町佐用1132-25,,35.006284300000000,134.351821800000000,0790-82-2323,28B3700014,,,,http://sayohp.jp/
292010,29B0190002,奈良県,奈良市,西の京介護医療院やすらぎ,ニシノキョウカイゴイリョウインヤスラギ,介護医療院,奈良県奈良市六条町99-2西の京介護医療院やすらぎ,西の京介護医療院やすらぎ,34.665391885508200,135.790108861971000,0742-32-5518,29B0190002,,,0,https://www.nishinokyo.or.jp/kaigo/yasuragi/index.html
292010,29B0100019,奈良県,奈良市,医療法人新仁会　奈良春日病院介護医療院,イリョウホウジンシンジンカイナラカスガビョウインカイゴイリョウイン,介護医療院,奈良県奈良市鹿野園町1212-1,,34.664237800000000,135.852970100000000,0742-24-4771,29B0100019,,,0,https://narakasuga-hospital.or.jp/
292036,29B0300015,奈良県,大和郡山市,奈良厚生会病院介護医療院,ナラコウセイカイビョウインカイゴイリョウイン,介護医療院,奈良県大和郡山市椎木町７６９番地の３,,34.608039117627400,135.768809732541000,0743-56-5678,29B0300015,,,0,http://nara-koseikai.or.jp/
292044,29B0400013,奈良県,天理市,奈良東病院介護医療院,ナラヒガシビョウインカイゴイリョウイン,介護医療院,奈良県天理市中之庄町４７０,,34.637355379922400,135.844753901852000,0743-65-1771,29B0400013,,,0,https://www.fureai-net.com/
292052,29B0500010,奈良県,橿原市,医療法人　桂会　平尾病院介護医療院,イリョウホウジン　カツラカイ　ヒラオビョウインカイゴイリョウイン,介護医療院,奈良県橿原市兵部町6-28,,34.505435100000000,135.792336500000000,0744-24-4700,29B0500010,,,,http://www.hiraohos.jp/
294411,29B3500017,奈良県,吉野町,医療法人八甲会潮田病院介護医療院,イリョウホウジンハッコウカイウシオダビョウインカイゴイリョウイン,介護医療院,奈良県吉野郡吉野町上市2135,,34.394583200000000,135.846787900000000,0746-32-3202,29B3500017,,,0,http//hakkohkai.com
294420,29B3600015,奈良県,大淀町,南和病院介護医療院,ナンワビョウイン　カイゴイリョウイン,介護医療院,奈良県吉野郡大淀町福神1-181,,34.393832100000000,135.754166400000000,0747-54-5800,29B3600015,,,,http://www.koujin.jp/
294438,29B3700013,奈良県,下市町,医療法人泰山会　介護医療院　福西クリニック,イリョウホウジン　タイザンカイ　カイゴイリョウイン　フクニシクリニック,介護医療院,奈良県吉野郡下市町大字新住１５５番地１,,34.380637700000000,135.782426600000000,0747-52-0510,29B3700013,,,,http://taizankai.or.jp/
302015,30B0100040,和歌山県,和歌山市,伏虎リハビリテーション病院,フッコリハビリテーションビョウイン,介護医療院,畑屋敷東ノ丁1番地,,34.235291781718800,135.182853106607000,073-433-4488,30B0100040,,,,https://nakatani.wakayama.jp/
302015,30B0100016,和歌山県,和歌山市,藤民病院介護医療院　さくらの家ふじたみ,フジタミビョウインカイゴイリョウイン　サクラノイエフジタミ,介護医療院,和歌山県和歌山市塩屋３丁目６番２号,,34.197973100000000,135.175701300000000,073-445-9881,30B0100016,,,17,https://www.fujitami.jp/
302015,30B0100032,和歌山県,和歌山市,医療法人　弘愛会　黒田医院,イリョウホウジン　コウアイカイ　クロダイイン,介護医療院,古屋６４番地,,0.000000000000000,0.000000000000000,073-451-7458,30B0100032,,,,http：//gokidoc.net/kansai/nigata/30201/3701-00000000-006/clinic_top/
302015,30B0100024,和歌山県,和歌山市,介護医療院ふじの郷,カイゴイリョウインフジノサト,介護医療院,岡山丁71,,34.226688000000000,135.176204100000000,073-424-3181,30B0100024,,,,https://koujin.co/setoh-hp/
302066,30B2200012,和歌山県,田辺市,玉置病院介護医療院,タマキビョウインカイゴイリョウイン,介護医療院,和歌山県田辺市上屋敷二丁目５番１号,,33.730897700000000,135.376225200000000,0739-22-6028,30B2200012,,,0,http://www.aikis.or.jp/~tamakihp/
302082,30B1700012,和歌山県,紀の川市,稲穂会病院　介護医療院,イナホカイビョウイン,介護医療院,紀の川市粉河756-3,,34.267833400000000,135.404266300000000,0736-74-2100,30B1700012,,,,http://inahokaihp.or.jp/
302091,30B1800010,和歌山県,岩出市,富田病院介護医療院,トミタビョウインカイゴイリョウイン,介護医療院,和歌山県岩出市紀泉台2,,34.280777500000000,135.293483600000000,0736-62-1522,30B1800010,,,0,http://www.tomita.or.jp/
302091,30B1800028,和歌山県,岩出市,介護医療院やよい苑,カイゴイリョウインヤヨイエン,介護医療院,和歌山県岩出市中迫３８０,,34.261794800000000,135.314952100000000,0736-61-1551,30B1800028,,,0,http://www.yaeikai.com
304018,30B2400018,和歌山県,白浜町,白浜はまゆう病院介護医療院,シラハマハマユウビョウインカイゴイリョウイン,介護医療院,和歌山県西牟婁郡白浜町1447,,33.681824100000000,135.348217200000000,0739-43-6200,30B2400018,,,,http://www.hamayu-hp.or.jp/
304018,30B2400026,和歌山県,白浜町,白浜小南病院介護医療院,シラハマコミナミビョウインカイゴイリョウイン,介護医療院,和歌山県西牟婁郡白浜町3220-9,,33.680268171323600,135.356087784086000,0739-82-1200,30B2400026,,,,
304280,30B2500023,和歌山県,串本町,くしもと町立病院介護医療院,クシモトチョウリツビョウインカイゴイリョウイン,介護医療院,和歌山県東牟婁郡串本町サンゴ台691-7,,33.485124600000000,135.784112000000000,0735-62-7111,30B2500023,,,14,www.hsp.kushimoto.wakayama.jp
304280,30B2500015,和歌山県,串本町,串本有田病院介護医療院,クシモトアリタビョウインカイゴイリョウイン,介護医療院,和歌山県東牟婁郡串本町有田499-1,,33.494620500000000,135.738388400000000,0735-66-1021,30B2500015,,,0,http://i-kenyukai.com
312011,31B0100023,鳥取県,鳥取市,社会医療法人　明和会医療福祉センター,シャカイイリョウホウジン　メイワカイイリョウフクシセンター　ウェルフェアキタゾノワタナベビョウイン,介護医療院,鳥取県鳥取市覚寺181番地,,35.523444200000000,134.233627500000000,0857-27-1151,31B0100023,,,,https://www.mmwc.or.jp/
312011,31B0100031,鳥取県,鳥取市,社会医療法人　明和会医療福祉センター,シャカイイリョウホウジン　メイワカイイリョウフクシセンター　ウェルフェアキタゾノワタナベビョウイン,介護医療院,鳥取県鳥取市覚寺181番地,,35.523444200000000,134.233627500000000,0857-27-1151,31B0100031,,,,https://www.mmwc.or.jp/
312011,31B0100064,鳥取県,鳥取市,社会医療法人　明和会医療福祉センター,シャカイイリョウホウジン　メイワカイイリョウフクシセンター　ウェルフェアキタゾノワタナベビョウイン,介護医療院,鳥取県鳥取市覚寺181番地,,35.523444200000000,134.233627500000000,0857-27-1151,31B0100064,,,,https://www.mmwc.or.jp/
312011,31B0100015,鳥取県,鳥取市,介護医療院　レインボーしかの,カイゴイリョウイン　レインボーシカノ,介護医療院,鳥取県鳥取市鹿野町今市242,,35.462185800000000,134.050391600000000,0857-84-2311,31B0100015,,,0,http://www.shikano.mcoop-tottori.jp/
312011,31B0100056,鳥取県,鳥取市,介護医療院　鳥取産院,カイゴイリョウイン　トットリサンイン,介護医療院,鳥取県鳥取市吉方温泉1丁目653番地,,35.495505800000000,134.232287200000000,0857-23-3151,31B0100056,,,58,https://www.asupiosu.jp
312011,31B0100049,鳥取県,鳥取市,渡辺病院介護医療院センテナリアンハウス,ワタナベビョウイン　カイゴイリョウイン　センテナリアンハウス,介護医療院,鳥取県鳥取市東町3丁目307番地,,35.508250600000000,134.233827700000000,0857-24-1151,31B0100049,,,26,http://www.mmwc.or.jp/
312029,31B0200039,鳥取県,米子市,養和病院介護医療院,ヨウワビョウインカイゴイリョウイン,介護医療院,鳥取県米子市上後藤3-5-1,,35.448418300000000,133.318081900000000,0859-29-5351,31B0200039,,,0,http://www/yowakai.com
312029,31B0200013,鳥取県,米子市,介護医療院まり,カイゴイリョウインマリ,介護医療院,鳥取県米子市淀江町今津150,,35.464747100000000,133.431175100000000,0859-56-5111,31B0200013,,,0,http://www.mari-cl.com/
312037,31B0300011,鳥取県,倉吉市,介護医療院ふじい,カイゴイリョウインフジイ,介護医療院,鳥取県倉吉市山根43,,35.452250100000000,133.855934300000000,0858-27-2210,31B0300011,,,0,https://www.med-wel.jp/fujii/kaigoiryou/
312045,31B0400019,鳥取県,境港市,鳥取県済生会介護医療院なでしこ境港,トットリケンサイセイカイカイゴイリョウインナデシコサカイミナト,介護医療院,鳥取県境港市米川町44番地,,35.539752600000000,133.221925700000000,0859-42-3161,31B0400019,,,0,http://sakaiminato-saiseikai.jp
313891,31B1500049,鳥取県,南部町,西伯病院介護医療院さくら,サイハクビョウイン　カイゴイリョウイン　サクラ,介護医療院,鳥取県西伯郡南部町倭397,,35.347588300000000,133.325599000000000,0859-66-2211,31B1500049,,,,https://www.saihaku-hospital.com/
322016,32B0100055,島根県,松江市,ケアセンター喜南,ケアセンターキナン,介護医療院,島根県松江市宍道町白石129-2,,35.414122700000000,132.925920100000000,0852-66-0266,32B0100055,,,47,https://www.doujinkai.jp/kinan/
322016,32B0100048,島根県,松江市,介護医療院　虹,カイゴイリョウイン　ニジ,介護医療院,島根県松江市佐草町456-1,,35.431727800000000,133.072085000000000,0852-24-1212,32B0100048,,,180,https://www.mhs-niji.jp/
322016,32B0100030,島根県,松江市,医療法人社団創健会　介護医療院宇賀の里つばさ,イリョウホウジン　シャダン　ソウケンカイ　カイゴイリョウイン　ウガノサトツバサ,介護医療院,島根県松江市上乃木三丁目４番１号,,35.448511800000000,133.058953900000000,0852-27-8111,32B0100030,,,0,https://www.souken-kai.or.jp/
322024,32B0700011,島根県,浜田市,殿町介護医療院,トノマチカイゴイリョウイン,介護医療院,島根県浜田市殿町83番地31,,34.898875400000000,132.078276200000000,0855-28-7518,32B0700011,,,0,
322032,32B0400018,島根県,出雲市,介護医療院ひまわり,カイゴイリョウインヒマワリ,介護医療院,出雲市神西沖町2479-6,,35.337050100000000,132.681293200000000,0853-31-6007,32B0400018,,,,https://www.w-himawari.jp/nursing
322041,32B0800019,島根県,益田市,益田市医師会介護医療院ふたば,マスダシイシカイカイゴイリョウインフタバ,介護医療院,遠田町1917番地2,,34.696734700000000,131.866983500000000,0856-22-3611,32B0800019,,,,https://www.masuda-med.or.jp/kaigoiryou/
322059,32B0500015,島根県,大田市,石東病院介護医療院,セキトウビョウインカイゴイリョウイン,介護医療院,島根県大田市大田町大田イ860-3,,35.200327576402800,132.505764358161000,0854-82-1035,32B0500015,,,42,http://keiwakai-ohda.jp/
322067,32B0200012,島根県,安来市,介護医療院昌寿苑,カイゴイリョウインショウジュエン,介護医療院,島根県安来市安来町899-1,,35.433229750679100,133.252828521985000,0854-22-1234,32B0200012,,,0,http://www.syourinkai.or.jp
322067,32B0200038,島根県,安来市,介護医療院　ライトピア,カイゴイリョウイン　ライトピア,介護医療院,島根県安来市荒島町1817-1,,35.432729100000000,133.204486700000000,(0854)28-7000,32B0200038,,,14,https://shirane.clinic/orthopedics/
322067,32B0200020,島根県,安来市,介護医療院　みずかぜ,カイゴイリョウイン　ミズカゼ,介護医療院,島根県安来市伯太町安田1700番地,,35.371953700000000,133.273694200000000,0854-37-1512,32B0200020,,,48,
322075,32B0600013,島根県,江津市,島根県済生会介護医療院なでしこ江津,シマネケンサイセイカイカイゴイリョウインナデシコゴウツ,介護医療院,島根県江津市江津町1016番地37島根県済生会江津総合病院,島根県済生会江津総合病院,35.012363900000000,132.214892200000000,0855-54-0101,32B0600013,,,,
323438,32B1300019,島根県,奥出雲町,奥出雲病院介護医療院,オクイズモビョウインカイゴイリョウイン,介護医療院,島根県仁多郡奥出雲町三成１６２２番地１,,35.196488800000000,132.997159200000000,0854-54-1122,32B1300019,,,0,https://www.okuizumo-hospital.jp/
324493,32B1800018,島根県,邑南町,介護医療院　ケアセンター三笠,カイゴイリョウイン　ケアセンターミカサ,介護医療院,島根県邑智郡邑南町上田所39番地5,,34.840459100000000,132.506409200000000,0855－83－2050,32B1800018,,,100,http://tokuyu-kai.sakura.ne.jp
325058,32B2100012,島根県,吉賀町,よしか介護医療院,ヨシカカイゴイリョウイン,介護医療院,島根県鹿足郡吉賀町六日市368番地4,,34.353539500000000,131.937492000000000,0856-73-7575,32B2100012,,,,https://katakuri.or.jp/
331015,33B0100039,岡山県,岡山市北区,一般財団法人志清会岡山紀念病院介護医療院,イッパンザイダンホウジンシセイカイオカヤマキネンビョウインカイゴイリョウイン,介護医療院,岡山県岡山市北区清輝本町７番２２号,,34.651473300000000,133.926320700000000,086-221-1116,33B0100039,,,0,http://www.okayamakinen.or.jp
331015,33B0100021,岡山県,岡山市北区,介護医療院　ふくしま,カイゴイリョウイン　フクシマ,介護医療院,岡山県岡山市北区清心町3番18号,,34.672839400000000,133.918302100000000,086-255-1281,33B0100021,,,10,https://ivorycobra9.sakura.ne.jp/
