都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL
261033,2690600164,京都府,京都市左京区,夜間対応型訪問介護スマイルドア,ヤカンタイオウガタホウモンカイゴスマイルドア,夜間対応型訪問介護,京都府京都市左京区岩倉幡枝町333番地3,,35.066015542583500,135.767952379623000,075-203-6480,2690600164,"平日,土曜日,日曜日,祝日",365日稼動しています。,0,
261041,2694000080,京都府,京都市中京区,京都夜間訪問介護センター,キョウトヤカンホウモンカイゴセンター,夜間対応型訪問介護,京都府京都市中京区阪東屋町658都証券ビル3階,都証券ビル3階,35.004692305982900,135.760945379734000,075-253-0580,2694000080,"平日,土曜日,日曜日,祝日",,,
261068,2690400177,京都府,京都市下京区,シニアみまもり隊大宮,シニアミマモリタイ　オオミヤ,夜間対応型訪問介護,京都府京都市下京区高辻大宮町123モンテベルデ壬生　2階,モンテベルデ壬生　2階,34.999250100000000,135.748952000000000,075-432-7766,2690400177,"平日,土曜日,日曜日,祝日",,,http://www.rakufuku.jp
261068,2690700162,京都府,京都市下京区,ＳＯＭＰＯケア　京都　夜間訪問介護,ソンポケアキョウトヤカンホウモンカイゴ,夜間対応型訪問介護,京都府京都市下京区五条通河原町西入本覚寺前町801損保ジャパン京都ビル7F,損保ジャパン京都ビル7F,34.996359400000000,135.764945800000000,075-353-2107,2690700162,"平日,土曜日,日曜日,祝日",,0,https://www.sompocare.com/service/zaitaku/teikijunkai/Z000776/
261076,2690500257,京都府,京都市南区,吉祥院訪問介護事業所,キッショウインホウモンカイゴジギョウショ,夜間対応型訪問介護,京都市南区吉祥院砂ノ町50,,34.968534200000000,135.732670500000000,075-661-891,2690500257,"平日,土曜日,日曜日,祝日",年中無休,0,https://www.seiwaen.or.jp/
261076,2690500034,京都府,京都市南区,社会福祉法人　京都福祉サービス協会　ナイトケアセンター南,シャカイフクシホウジン　キョウトフクシサービスキョウカイ　ナイトケアセンターミナミ,夜間対応型訪問介護,西九条大国町４８番地の２,,34.976519700000000,135.743054000000000,０７５-６９４-１９１１,2690500034,"平日,土曜日,日曜日,祝日",,0,https://www.kyoto-fukushi.org/
261076,2690500141,京都府,京都市南区,鳥羽ホームホームヘルプサービスセンター,トバホームホームヘルプサービスセンター,夜間対応型訪問介護,京都府京都市南区上鳥羽堀子町88番地,,34.969023800000000,135.744387500000000,075-692-1149,2690500141,"平日,土曜日,日曜日,祝日",,10,https://www.seiwaen.or.jp
261076,2690500109,京都府,京都市南区,久世ホーム訪問介護事業所　夜間対応型訪問介護,クゼホームホウモンカイゴジギョウショ　ヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,京都府京都市南区久世築山町70,,34.957668463927400,135.724546427626000,075-933-5777,2690500109,"平日,土曜日,日曜日,祝日",24時間通報加算有の場合は24時間,22,http://www.seiwaen.or.jp
261076,2690500174,京都府,京都市南区,吉祥ホーム　ホームヘルプサービスセンター,キッショウホーム　ホームヘルプサービスセンター,夜間対応型訪問介護,京都府京都市南区吉祥院石原橋上1-4,,34.968192700000000,135.724015700000000,075-682-8162,2690500174,"平日,土曜日,日曜日,祝日",＊上記時間以外は24時間通報対応加算を取ることにより訪問介護での対応いたします。,10,https://www.seiwaen.or.jp/
261076,2690500281,京都府,京都市南区,夜間対応型訪問介護ビハーラ十条,ヤカンタイオウガタホウモンカイゴビハーラジュウジョウ,夜間対応型訪問介護,京都府京都市南区吉祥院南落合町40番4,,34.972951600000000,135.740901900000000,075-585-6878,2690500281,"平日,土曜日,日曜日,祝日",,,http://www.vhr10.jp/
261084,2690700436,京都府,京都市右京区,ＳＯＭＰＯケア　京都西　夜間訪問介護,ソンポケアキョウトシヤカンホウモンカイゴ,夜間対応型訪問介護,京都府京都市右京区山ノ内五反田町9-1かどの御池ビル３階,かどの御池ビル３階,35.010617300000000,135.720578100000000,075-432-8265,2690700436,"平日,土曜日,日曜日,祝日",,,https://www.sompocare.com/
261084,2690700014,京都府,京都市右京区,キャビック夜間対応型訪問介護事業所,キャビックヤカンタイオウガタホウモンカイゴジギョウショ,夜間対応型訪問介護,京都市右京区梅津段町８,,35.004147100000000,135.706143400000000,075-881-7770,2690700014,"平日,土曜日,日曜日,祝日",任意により、２４時間対応加算契約者については２４時間随時訪問対応をする。,0,http://www.cabikcare.jp
261092,2690900051,京都府,京都市伏見区,あんしんサポート伏見,アンシンサポートフシミ,夜間対応型訪問介護,京都市伏見区深草大亀谷東古御香町59番地60番地,,34.943893400000000,135.787907500000000,075-645-6564,2690900051,"平日,土曜日,日曜日,祝日",面接時間は、8：30～17：00,0,http://www.kyoro.or.jp
261092,2690900580,京都府,京都市伏見区,城南ホーム夜間対応型訪問介護事業所,ジョウナンホームヤカンタイオウガタホウモンカイゴジギョウショ,夜間対応型訪問介護,京都市伏見区竹田中内畑町53特別養護老人ホーム城南ホーム,特別養護老人ホーム城南ホーム,34.953472000000100,135.753674700000000,075-622-6530,2690900580,"平日,土曜日,日曜日,祝日",,0,https://www.seiwaen.or.jp/index.html
261114,2694000338,京都府,京都市西京区,ホームケア２４くつかけ七彩の家,ホームケア２４クツカケナナイロノイエ,夜間対応型訪問介護,大枝北沓掛町一丁目３番地１七彩すまいる館,七彩すまいる館,34.988257267479500,135.655082296258000,075-333-6026,2694000338,"平日,土曜日,日曜日,祝日",,,https://www.rakufuku.jp/
262056,2692100031,京都府,宮津市,介護レスキュー宮津事業所,カイゴレスキューミヤヅジギョウショ,夜間対応型訪問介護,京都府宮津市字本町1000番地,,35.536239085175300,135.193175709573000,0772-22-6611,2692100031,"平日,土曜日,日曜日,祝日",年中無休,0,
271179,2793100336,大阪府,大阪市旭区,夜間対応型ヘルパーステーション　ライフライト,ヤカンタイオウガタヘルパーステーション　ライフライト,夜間対応型訪問介護,大阪府大阪市旭区赤川二丁目1番20号,,34.724409100000000,135.530909100000000,06-6923-5400,2793100336,"平日,土曜日,日曜日,祝日",,,https://hoshino-kai.com
271187,2794400255,大阪府,大阪市城東区,ＳＯＭＰＯケア　城東　夜間訪問介護,ソンポケアジョウトウヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府大阪市城東区鴫野東3-2-1,,34.691081300000000,135.546294900000000,06-4258-4691,2794400255,"平日,土曜日,日曜日,祝日",サービスによっては24時間対応,0,https://www.sompocare.com/service/zaitaku/kaigo/Z000714
271195,2792300150,大阪府,大阪市阿倍野区,SOMPOケア阿倍野　夜間訪問介護,ソンポケアアベノ　ヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府大阪市阿倍野区西田辺町二丁目8番6号TASTEビル　2階A号室,TASTEビル　2階A号室,34.618049100000000,135.514421500000000,06-4700-8870,2792300150,"平日,土曜日,日曜日,祝日",,,
271209,2792000024,大阪府,大阪市住吉区,株式会社シルバーサービスモリタナイトケア,カブシキカイシャシルバーサービスモリタナイトケア,夜間対応型訪問介護,大阪府大阪市住吉区大領四丁目7番21号,,34.615227400000000,135.504772400000000,06-6691-4141,2792000024,"平日,土曜日,日曜日,祝日",,,http://www.silver-morita.com
271217,2790800011,大阪府,大阪市東住吉区,医療法人　西中医学会　西中夜間対応型ヘルパーステーション,イリョウホウジン　ニシナカイガクカイ　ニシナカヤカンタイオウガタヘルパーステーション,夜間対応型訪問介護,大阪市東住吉区公園南矢田4-19-29,,34.598786743641800,135.524761078413000,06-6698-9339,2790800011,"平日,土曜日,日曜日,祝日",,0,http://www.nishinaka.or.jp
271225,2793300381,大阪府,大阪市西成区,かなうヘルパーステーション,カナウヘルパーステーション,夜間対応型訪問介護,大阪府大阪市西成区萩之茶屋１－８－１０レジデンス桜久２０２,レジデンス桜久２０２,34.647687828166800,135.502459195107000,06‐6655‐0191,2793300381,平日,,0,
271276,2794100111,大阪府,大阪市北区,グッドライフケア夜間対応型訪問介護大阪,グッドライフケアヤカンタイオウガタホウモンカイゴオオサカ,夜間対応型訪問介護,大阪府大阪市北区紅梅町1-6カザリーノビル6階,カザリーノビル6階,34.698570900000000,135.513952800000000,06-6948-6520,2794100111,"平日,土曜日,日曜日,祝日",随時対応サービス:24時間,0,https://goodlifecare.co.jp/
272027,2791100049,大阪府,岸和田市,夜間対応型訪問介護　ナイトヘルパー萬寿園,ヤカンタイオウガタホウモンカイゴ　ナイトヘルパー　マンジュエン,夜間対応型訪問介護,大阪府岸和田市尾生町808番地,,34.451347400000000,135.407417500000000,072-445-0749,2791100049,"平日,土曜日,日曜日,祝日",随時訪問に関しては22:00～7:00までの間、対応しております。,0,
272035,2794000857,大阪府,豊中市,ＳＯＭＰＯケア　豊中　夜間訪問介護,ソンポケア　トヨナカ　ヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府豊中市岡町北3丁目5番22号,,34.781604085407900,135.462648406871000,06-6842-2170,2794000857,"平日,土曜日,日曜日,祝日",,0,
272108,2792400083,大阪府,枚方市,アーバンナイト,アーバンナイト,夜間対応型訪問介護,大阪府枚方市三矢町2-10,,34.814956700000000,135.643494900000000,072-844-3690,2792400083,"平日,土曜日,日曜日,祝日",365日対応です。,60,http://www.care-life.jp
272116,2794200580,大阪府,茨木市,ＳＯＭＰＯケア茨木　夜間訪問介護,ソンポケアイバラキヤカンホウモンカイゴ,夜間対応型訪問介護,大阪府茨木市双葉町2-27茨木シティライフビル3階,茨木シティライフビル3階,34.817265974062600,135.577139619605000,072-665-9765,2794200580,"平日,土曜日,日曜日,祝日",18：00～08：00（改行）（サービスによって24時間対応）,,https://www.sompocare.com
272124,2795500186,大阪府,八尾市,夜間対応安心コール中谷,ヤカンタイオウアンシンコールナカタニ,夜間対応型訪問介護,八尾市八尾木北３丁目１２３番地,,34.615187600000000,135.615642800000000,072-993-5585,2795500186,"平日,土曜日,日曜日,祝日",３６５日コール対応可能,200,http://www.nakataniclinic.or.jp
272124,2795500491,大阪府,八尾市,夜間対応型訪問介護　ステラ,ヤカンタイオウガタホウモンカイゴ　ステラ,夜間対応型訪問介護,八尾市太田新町8丁目181番地,,34.595399200000000,135.601856900000000,072-968-8164,2795500491,"平日,土曜日,日曜日,祝日",24時間365日コール対応可能,0,http://sutera24-365.com
281018,2890100221,兵庫県,神戸市東灘区,住吉夜間対応型訪問介護センター,スミヨシヤカンタイオウガタホウモンカイゴセンター,夜間対応型訪問介護,兵庫県神戸市東灘区住吉本町3-7-41,,34.724039300000000,135.259292500000000,078-851-2560,2890100221,"平日,土曜日,日曜日,祝日",ご利用等の相談については9：00～17：30での受付となります。,,http://www.krh-sumiyoshi.com/
281107,2895100135,兵庫県,神戸市中央区,ぷらすてっぷ夜間対応型訪問介護,プラステップヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,熊内橋通6-1-17,,34.704383193715400,135.199165450926000,078-222-1557,2895100135,"平日,土曜日,日曜日,祝日",,,https://www.positive-plustep.com/
282049,2890900596,兵庫県,西宮市,エイプレイス兵庫西宮,エイプレイスヒョウゴニシノミヤ,夜間対応型訪問介護,兵庫県西宮市段上町1丁目10-28,,34.768063900000000,135.363472500000000,0798-57-3718,2890900596,"平日,土曜日,日曜日,祝日",,,https://isla-grande.com/
304212,3072501111,和歌山県,那智勝浦町,訪問介護Ｌｉｎｏ,ホウモンカイゴリノ,夜間対応型訪問介護,和歌山県東牟婁郡那智勝浦町天満697-1,,33.634186100000000,135.935119600000000,0735-29-2239,3072501111,"平日,土曜日,日曜日,祝日",,,https://lino-kaigo.com/
322016,3290100761,島根県,松江市,夜間対応型訪問介護事業所　はくいし,ヤカンタイオウガタホウモンカイゴジギョウショ　ハクイシ,夜間対応型訪問介護,島根県松江市宍道町白石184-3住宅型有料老人ホーム　はくいし,住宅型有料老人ホーム　はくいし,35.413747700000000,132.924148400000000,0852-61-8350,3290100761,"平日,土曜日,日曜日,祝日",,0,https://m-care.themedia.jp/
322016,3290100175,島根県,松江市,松江24時間介護センター,マツエ24ジカンカイゴセンター,夜間対応型訪問介護,松江市西持田町341番地1フェリーチェ持田,フェリーチェ持田,35.497201200000000,133.073535300000000,0852-25-8023,3290100175,"平日,土曜日,日曜日,祝日",,0,http://www.orangeroad.co.jp/
341029,3490100033,広島県,広島市東区,夜間対応型訪問介護ニックスヘルパー救急隊,ヤカンタイオウガタホウモンカイゴニックスヘルパーキュウキュウタイ,夜間対応型訪問介護,広島市東区尾長東二丁目7番28号,,34.398042301447900,132.488226370675000,082-568-7300,3490100033,"平日,土曜日,日曜日,祝日",年中無休,0,http://www.nix-net.co.jp/
341045,3490201245,広島県,広島市西区,生協くさつ夜間対応ヘルパーステーション,セイキョウクサツヤカンタイオウヘルパーステーション,夜間対応型訪問介護,広島県広島市西区草津東1丁目11-19,,34.378825600000000,132.406333800000000,082-507-1222,3490201245,"平日,土曜日,日曜日,祝日",,0,http://www.hch.coop
341045,3490201260,広島県,広島市西区,生協かんおん夜間対応ヘルパーステーション,セイキョウカンオンヤカンタイオウヘルパーステーション,夜間対応型訪問介護,広島県広島市西区観音町16-19生協けんこうプラザ,生協けんこうプラザ,34.394505400000000,132.437074900000000,082-563-8391,3490201260,"平日,土曜日,日曜日,祝日",,,http://www.hch.coop/
341061,3490101189,広島県,広島市安佐北区,いでした夜間訪問介護サービス,イデシタヤカンホウモンカイゴサービス,夜間対応型訪問介護,広島県広島市安佐北区口田三丁目30番13号,,34.467058600000000,132.500683200000000,082-516-8127,3490101189,平日,,,http://www.ideshita-clinic.jp/about
341088,3490201096,広島県,広島市佐伯区,ニックス佐伯ヘルパー救急隊,ニックスサエキヘルパーキュウキュウタイ,夜間対応型訪問介護,広島市佐伯区三筋一丁目10-27,,34.365356300000000,132.347582900000000,082-942-1112,3490201096,"平日,土曜日,日曜日,祝日",オペレーションセンターサービスは委託にて24時間対応,0,http://www.nix-net.co.jp/
342076,3491501247,広島県,福山市,永和会多機能看護介護ステーション,エイワカイタキノウカンゴカイゴステーション,夜間対応型訪問介護,福山市東村町466-2,,34.461443062636100,133.240687118290000,084-939-9550,3491501247,"平日,土曜日,日曜日,祝日",年中無休です。営業時間以外でも電話等により24時間常時連絡可能な体制を取っています。,10,http://www.eiwa-kai.or.jp/index.html
372013,3790101178,香川県,高松市,ケアヒルズ夜間介護センター,ケアヒルズヤカンカイゴセンター,夜間対応型訪問介護,香川県高松市十川西町277番地1リバティハイツA　１０１,リバティハイツA　１０１,34.276113300000000,134.105407200000000,087-813-9165,3790101178,平日,,0,
372013,3790100170,香川県,高松市,高松夜間訪問介護センター,タカマツヤカンホウモンカイゴセンター,夜間対応型訪問介護,香川県高松市田町1－2,,34.338355257222300,134.048886799832000,087-868-1285,3790100170,"平日,土曜日,日曜日,祝日",利用者様の状況により時間以外の対応を行う。,0,
401099,4090700834,福岡県,北九州市八幡西区,ほほえみ夜間サービスセンター,ホホエミヤカンサービスセンター,夜間対応型訪問介護,福岡県北九州市八幡西区永犬丸南町２丁目２番４１号,,33.834063700000000,130.729889500000000,093-614-2022,4090700834,"平日,土曜日,日曜日,祝日",,0,http://www.hohoemi-gr.com/
401099,4090701030,福岡県,北九州市八幡西区,ほほえみ夜間サービスセンター,ホホエミヤカンサービスセンター,夜間対応型訪問介護,永犬丸南町2丁目2番41号,,33.834043300000000,130.729897000000000,093-614-2022,4090701030,"平日,土曜日,日曜日,祝日",,,https://www.hohoemi-gr.com/
401323,4090900244,福岡県,福岡市博多区,巡回介護ひまわり,ジュンカイカイゴヒマワリ,夜間対応型訪問介護,福岡市博多区千代5-18-7-３階FHKビル３階,FHKビル３階,33.608232300000000,130.411529900000000,092-651-9901,4090900244,"平日,土曜日,日曜日,祝日",,0,
402184,4093200055,福岡県,春日市,ケアコールセンターペアレント,ケアコールセンターペアレント,夜間対応型訪問介護,福岡県春日市大谷1丁目１０－１,,33.530692246319100,130.454697051832000,092-588-1234,4093200055,"平日,土曜日,日曜日,祝日",,0,https://www.parent.co.jp/
422011,4290101023,長崎県,長崎市,医療法人社団　春秋会　夜間対応型訪問介護ﾍﾙﾊﾟｰｽﾃｰｼｮﾝ・ﾗｲﾌｹｱ,イリョウホウジンシャダン　シュンジュウカイ　ヤカンタイオウガタホウモンカイゴ,夜間対応型訪問介護,長崎県長崎市大浦町3-21大浦十三番館　2階,大浦十三番館　2階,32.736268400194100,129.871282611639000,095-827-1070,4290101023,"平日,土曜日,日曜日,祝日",夜間対応型訪問介護のｻｰﾋﾞｽ時間は　21：00～7：00　とする。,0,http://www.syunjyu-kai.or.jp/
422029,4290200320,長崎県,佐世保市,夜間対応型訪問介護事業所サクラ,ヤカンタイオウガタホウモンカイゴジギョウショサクラ,夜間対応型訪問介護,佐世保市花園町２０１番地,,33.181126300000000,129.722473100000000,0956-24-1991,4290200320,"平日,土曜日,日曜日,祝日",夜間対応型訪問介護２０時～７時。２４時間対応加算により２４時間の対応可能です,0,
422100,4292100015,長崎県,壱岐市,社会医療法人　玄州会　ホームヘルパーステーションリバティ,シャカイイリョウホウジン　ゲンシュウカイ　ホームヘルパーステーションリバティ,夜間対応型訪問介護,長崎県壱岐市郷ノ浦町永田触字八枝275番地2,,33.749355800000000,129.697634600000000,0920-47-3607,4292100015,"平日,土曜日,日曜日,祝日",,0,http://www.gensyukai.or.jp/
442011,4490100536,大分県,大分市,夜間対応型ヘルパーステーション清流苑,ヤカンタイオウガタヘルパーステーションセイリュウエン,夜間対応型訪問介護,大分県大分市大字種具字南谷144番地,,33.218771400000000,131.699326000000000,097-524-7102,4490100536,"平日,土曜日,日曜日,祝日",,0,https://seiryu-kyousei.org/
442038,4490300169,大分県,中津市,中津夜間訪問介護センター,ナカツヤカンホウモンカイゴセンター,夜間対応型訪問介護,大分県中津市豊田町13-6サンビュー20-B号室,サンビュー20-B号室,33.599113853316300,131.188222084028000,0979-23-8710,4490300169,"平日,土曜日,日曜日,祝日",訪問ｻｰﾋﾞｽは年中無休,,www.regaroa.net
442038,4490300292,大分県,中津市,夜間訪問サポートセンター三光園,ヤカンホウモンサポートセンターサンコウエン,夜間対応型訪問介護,大分県中津市大字上如水字野田1825番地10,,33.578667800000000,131.229384000000000,0979-53-9755,4490300292,"平日,土曜日,日曜日,祝日",,,
442038,4490300326,大分県,中津市,夜間訪問介護ステーションLａ　Vie,ヤカンホウモンカイゴステーション　ラヴィ,夜間対応型訪問介護,大分県中津市豊田町13-6サンビュー20-B号室,サンビュー20-B号室,33.599062900000000,131.188253500000000,0979-23-8710,4490300326,"平日,土曜日,日曜日,祝日",訪問サービス中は年中無休,,
442038,4490300029,大分県,中津市,いずみの園コールセンター,イズミノソノコールセンター,夜間対応型訪問介護,大分県中津市永添2765-147,,33.560014429791700,131.200123374751000,0979-85-0356,4490300029,"平日,土曜日,日曜日,祝日",,100,http//www.izuminosono.jp
442089,4490800077,大分県,竹田市,大久保病院夜間介護センター,オオクボビョウインヤカンカイゴゼンター,夜間対応型訪問介護,大分県竹田市久住町大字栢木6026-2,,33.057757600000000,131.332312900000000,0974-64-7777,4490800077,"平日,土曜日,日曜日,祝日",,,http://okubo-hp.com/
452017,4590100873,宮崎県,宮崎市,夜間対応サービス　ファンライフ浮之城,ヤカンタイオウサービス　ファンライフウキノジョウ,夜間対応型訪問介護,宮崎県宮崎市吉村町浮之城甲16-1,,31.931513715265300,131.437958859911000,0985-35-6260,4590100873,"平日,土曜日,日曜日,祝日",電話により24時間連絡体制整えております。,0,http://www.altidea.com/
452017,4590101160,宮崎県,宮崎市,りんくる,リンクル,夜間対応型訪問介護,神宮１－２４０－１オフィスティ第１ビル3-Ａ,オフィスティ第１ビル3-Ａ,31.932775700000000,131.421385400000000,0985-77-5410,4590101160,"平日,土曜日,日曜日,祝日",,0,http://www.spinner-linkle.com
454010,4572001164,宮崎県,高鍋町,ヘルパーステーション　おとんおかんの家,ヘルパーステーション　オトンオカンノイエ,夜間対応型訪問介護,宮崎県児湯郡高鍋町大字北高鍋１０８９番地,,32.130839200000000,131.509977500000000,0983-35-3531,4572001164,"平日,土曜日,日曜日,祝日",,,https://www.otonokannoie.jp/
